local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.008	0.8932	wear	0.1338	have	golfer
0.3288	0.8999	sparkling water	0.1338	drink	model
0.0004	0.8369	types	0.1338	can	goose
0.0042	0.8715	babies	0.1338	make	panda
0.0003	0.9115	go	0.1338	can	croissant
0.0083	0.8641	insoluble	0.1338	has_property	fat
0.0009	0.8124	quick	0.1338	has_movement	freezer
0.0056	0.8512	add	0.1338	can	cheque
0.001	0.8522	taste	0.1338	can	chorizo
1.0	0.7887	as a cognitive practice	0.1338	be regarded	science
0.1298	0.8996	new testament	0.1338	be mentioned in	simon peter
0.0004	0.8369	types	0.1338	can	camellia
0.0008	0.8029	rat	0.1338	can	bodybuilder
1.0	0.8074	homes capes	0.1338	work in	generator
0.0023	0.8117	am	0.1338	can	albuterol
0.0001	0.9111	vegan	0.1338	has_diet	incisor
0.0288	0.9242	more in morning	0.1338	hurt	ra
0.0038	0.8307	jump	0.1338	has_movement	lunge
0.5162	0.8427	counting	0.1338	has_property	double
1.0	0.6948	logan	0.1338	lose powers in	wolverine
0.2376	0.8213	humans	0.1338	detect	zombie
0.0003	0.8692	was	0.1338	can	atom
0.0004	0.8613	age	0.1338	can	mon
1.0	0.8699	equally effective	0.1338	has_property	disinfectant
1.0	0.9225	country economy	0.1338	help	investor
0.0224	0.9359	acne	0.1338	help	dermatologist
0.012	0.8215	clients	0.1338	get	solicitor
1.0	0.7886	to maintain a stable rate of inflation	0.1338	try	policy maker
0.0791	0.9409	when pregnant	0.1338	look	poop
0.0338	0.8807	cars	0.1338	run in front of	chipmunk
0.0004	0.8535	alike	0.1338	has_property	deodorant
0.0022	0.8948	make	0.1338	can	library
0.4372	0.9263	2 watches	0.1338	wear	rapper
1.0	0.757	beliefs	0.1338	become	thought
0.0078	0.84	yard	0.1338	has_property	neighbor
1.0	0.7637	each other	0.1338	can sue	country
0.0063	0.8798	mate	0.1338	find	mammal
0.0	0.8758	work	0.1338	can	trainer
0.0366	0.852	chosen	0.1338	get	elector
0.2574	0.9274	on watch	0.1338	has_property	green light
0.001	0.9183	at	0.1338	has_property	model
0.0004	0.9116	do	0.1338	has_property	scrub
0.0008	0.8653	out	0.1338	can	defender
0.0006	0.8439	dying	0.1338	has_property	honeysuckle
0.1009	0.8665	to date	0.1338	be used	zircon
0.0187	0.8367	young	0.1338	kill	sugar glider
1.0	0.8137	business meetings	0.1338	conduct	saudi
0.1087	0.8478	best absorbed	0.1338	has_property	iodine
0.0009	0.8969	rich	0.1338	has_property	tony blair
1.0	0.7982	with certain medications	0.1338	can be eaten	grapefruit
1.0	0.7518	liquidity	0.1338	can increase	bank
0.0352	0.8979	friendship	0.1338	be important in	support
1.0	0.7954	college letters	0.1338	get	sophomore
0.0245	0.8751	investors	0.1338	be important to	ratio
0.0007	0.9408	video	0.1338	has_property	animal
0.2892	0.8794	important in translation	0.1338	has_property	transfer rna
1.0	0.848	weather in the tropics	0.1338	predict	meteorologist
0.0243	0.9428	a person's life	0.1338	affect	hypertrophic cardiomyopathy
1.0	0.8673	market power	0.1338	gain	firm
0.0035	0.9144	prison	0.1338	be in	michael
0.0224	0.8529	blurry	0.1338	look	american tv
0.0004	0.8754	speed	0.1338	can	throat
0.0112	0.7614	growl	0.1338	can	throat
0.0002	0.9194	zero	0.1338	has_property	hallucination
0.0039	0.9582	calories	0.1338	be high in	fig
1.0	0.7261	appropriately labeled	0.1338	can	container
0.0342	0.9211	no calories	0.1338	have	celery
0.0209	0.9053	arm sleeves	0.1338	wear	cricketer
1.0	0.8139	cookies	0.1338	be associated with	milk
0.0002	0.945	money	0.1338	make	firm
0.0002	0.9384	be	0.1338	can	mucus
0.0936	0.9238	poetry	0.1338	write	people
0.0074	0.8498	pairs	0.1338	come in	peanut
0.0001	0.9389	made	0.1338	has_property	bagger
0.0027	0.8792	dance	0.1338	can	rite
1.0	0.8244	long memories	0.1338	have	elephant
0.0007	0.883	ejected	0.1338	has_property	refrigeration
0.0013	0.9741	eight	0.1338	has_property	refrigeration
0.0007	0.883	ejected	0.1338	has_property	refrigeration
0.001	0.9218	easy	0.1338	has_property	refrigeration
0.0007	0.9402	ebay	0.1338	has_property	refrigeration
0.0008	1.0	svenska	0.1338	has_property	refrigeration
0.0008	0.8844	sgt	0.1338	has_property	refrigeration
0.0064	0.8812	schedule	0.1338	has_property	refrigeration
0.0023	0.8305	european	0.1338	has_property	refrigeration
0.001	0.8901	essential	0.1338	has_property	refrigeration
0.0034	0.8132	erected	0.1338	has_property	refrigeration
0.0008	0.8297	equivalent	0.1338	has_property	refrigeration
0.0071	0.8267	epilepsy	0.1338	has_property	refrigeration
1.0	0.9255	themselves from predators	0.1338	prevent	zebra
1.0	0.8597	on removing wisdom teeth	0.1338	insist	dentist
1.0	0.794	microwave	0.1338	grow in	marshmallow
0.0764	0.8909	disease	0.1338	protect against	membrane
0.4778	0.9258	home insurance	0.1338	affect	panel
0.0214	0.8913	head	0.1338	shake	pigeon
0.0434	0.8453	taller in the dark	0.1338	grow	cress
0.0015	0.8487	times	0.1338	has_property	esox
1.0	0.8354	a half game ahead in major league baseball	0.1338	get	team
0.1828	0.9554	blood	0.1338	get in	oxygen
0.2031	0.7533	end	0.1338	show	tv
1.0	0.7533	crown colony of britain	0.1338	has_property	belize
0.0045	0.9033	neutral	0.1338	has_trait	co
0.021	0.9325	closed today	0.1338	has_property	humber bridge
0.0003	0.9115	go	0.1338	can	plebiscite
0.3482	0.7606	glass	0.1338	smash	groom
0.0115	0.8322	bred	0.1338	has_property	retriever
0.371	0.7312	two aortas	0.1338	have	crocodile
0.3744	0.814	911	0.1338	can call	blonde
1.0	0.585	breakout	0.1338	face	newborn
0.0005	0.9702	nfl	0.1338	has_property	over-the-counter drug
1.0	0.8012	in the yard of the bradley house	0.1338	end up	scout
0.0018	0.9461	egypt	0.1338	has_property	fridge
0.0006	0.9211	named	0.1338	has_property	fridge
0.001	0.8129	edible	0.1338	has_property	fridge
0.0493	0.87	fit	0.1338	keep	dancer
0.5743	0.845	inflammation	0.1338	prevent	steroid
0.073	0.909	high in blood	0.1338	has_property	protein
0.0	0.8758	work	0.1338	can	hysterosalpingogram
1.0	0.8903	dead	0.1338	buried	zoroastrian
0.001	0.9047	dry	0.1338	has_weather	fridge
1.0	0.795	when someone is high	0.1338	look	pupil
0.004	0.8906	who	0.1338	has_property	derivative
0.0138	0.8824	sense	0.1338	has_property	white blood corpuscle
1.0	0.8177	amniotic fluid	0.1338	check	doctor
1.0	0.8489	credit checks	0.1338	conduct	employer
0.0036	0.881	did	0.1338	can	sunglass
0.0058	0.8205	hot	0.1338	feel	face
0.7836	0.7814	unlucky to vietnam	0.1338	has_property	cat
0.0528	0.8805	the key to success	0.1338	has_property	respect
0.7539	0.9147	afraid of 20	0.1338	has_property	19
0.0651	0.8751	each other	0.1338	kiss	toddler
1.0	0.8337	herpes	0.1338	catch	elephant
0.001	0.8438	open	0.1338	can	eyebrow
1.0	0.7389	air roots	0.1338	send out	orchid
0.0005	0.9705	environment	0.1338	affect	limestone
1.0	0.7101	silence conservatives	0.1338	try to	liberal
0.0002	0.9271	famous	0.1338	has_property	gauss
0.0003	0.9446	use	0.1338	has_property	caliper
1.0	0.8404	neurodegenerative disease	0.1338	cause	prion
0.4479	0.8919	to be dry	0.1338	need	test tube
0.0011	0.8765	egg	0.1338	can	possum
0.1247	0.828	in a company	0.1338	be appointed	director
0.0533	0.8866	vodka	0.1338	drink	finn
0.0432	0.8851	prevalent in africa	0.1338	has_property	hiv
1.0	0.7141	pakistan sindbad loud	0.1338	say	pakistani
0.0054	0.9066	affect	0.1338	can	lahar
1.0	0.7381	a central element to the alchemist	0.1338	has_property	alchemy
0.2858	0.9124	as crude oil	0.1338	be known	crude oil
0.0003	0.9157	slow	0.1338	has_movement	fridge
0.0769	0.859	biological	0.1338	has_property	gender
0.7197	0.8323	marketed	0.1338	can	idea
0.5911	0.809	grasslands	0.1338	help	fire
0.1264	0.8467	goes	0.1338	can	disease
0.0003	0.806	put	0.1338	can	squatting
0.4255	0.8735	irish accent	0.1338	have	gypsy
1.0	0.7417	before competition	0.1338	car up	bodybuilder
1.0	0.8663	solid at room temperature	0.1338	tend	compound
1.0	0.7705	sun	0.1338	read	audience
0.0005	0.8544	pig	0.1338	can	beard
0.05	0.8995	in salt water	0.1338	live	some fish
0.0127	0.9075	bad	0.1338	can go	calcium sulfate
0.0003	0.9462	text	0.1338	has_property	place
0.0935	0.8426	floor	0.1338	sit on	dancer
0.029	0.9803	air	0.1338	get into	sulfur dioxide
0.2967	0.8635	work	0.1338	feel like	relationship
0.0005	0.9319	ozone	0.1338	has_property	free radical
0.0013	0.7701	typical	0.1338	has_property	free radical
1.0	0.7944	drugs	0.1338	catch	airport
1.0	0.7769	closing costs	0.1338	determine	lender
0.0004	0.9198	created	0.1338	has_property	pearl
0.118	0.7723	change	0.1338	promote	leader
0.8758	0.8208	complex joint	0.1338	has_property	knee joint
0.0317	0.7645	advance	0.1338	can	technology
1.0	0.8059	heart	0.1338	flow through	red blood cell
1.0	0.8446	store	0.1338	work in	argo
1.0	0.9001	pisces	0.1338	view	sign
0.0001	0.9451	bad	0.1338	has_property	sinus headache
0.8378	0.8552	monitor	0.1338	be smaller than	screen
0.0004	0.8554	rhyme	0.1338	can	sailboat
0.3567	0.8416	acne	0.1338	deal with	actor
0.0006	0.8728	no	0.1338	has_property	essential oil
0.2422	0.8981	mental health	0.1338	be important in	empowerment
1.0	0.9383	new cars	0.1338	steal	criminal
1.0	0.9007	ancient egypt	0.1338	be paid in	worker
0.0006	0.8303	pop	0.1338	can	hedgehog
1.0	0.8077	lilac tree leaves	0.1338	eat	pigeon
0.0009	0.8852	yield	0.1338	can	mon
1.0	0.7376	testosterone boosters	0.1338	use	bodybuilder
1.0	0.8212	lines on screen	0.1338	have	iphone 6
0.5261	0.9192	sodium	0.1338	be in	seasoning
0.1987	0.7314	money	0.1338	split	couple
1.0	0.8811	jamaica	0.1338	be different from	guyana
0.0023	0.966	california	0.1338	be in	spain
0.0015	0.8547	died	0.1338	has_property	fridge
0.5102	0.8514	time	0.1338	move over	tooth
0.0008	0.9443	food	0.1338	get	shelter
0.0002	0.9107	tlc	0.1338	has_property	raccoon
0.0004	0.8668	fbi	0.1338	has_property	raccoon
0.026	0.8538	dose	0.1338	can	flagyl
0.0014	0.8751	sic	0.1338	has_property	kidney bean
0.0002	0.9192	do	0.1338	can	washing
1.0	0.7795	endgame	0.1338	have eyes in	thor
0.0043	0.8887	stupid	0.1338	has_trait	gamers
1.0	0.8794	important to the entire oceans ecosystem	0.1338	has_property	coral reef
0.0246	0.8356	harden	0.1338	can	honey
0.0762	0.9161	heart	0.1338	can affect	diabetes
0.0068	0.8572	add	0.1338	has_property	aldosterone
0.0041	0.9101	arms	0.1338	has_body_part	united states air force
1.0	0.8282	anne	0.1338	be married	henry viii
1.0	0.7196	other fruits	0.1338	cost compared to	avocado
1.0	0.8424	40 mph	0.1338	can run	human
1.0	0.7746	vesicles	0.1338	move	microtubule
0.0018	0.8646	plan	0.1338	can	infrastructure
0.0003	0.806	put	0.1338	can	lobe
0.0136	0.8381	relative	0.1338	has_property	myelocyte
1.0	0.7973	tax incentives	0.1338	give	city
0.0118	0.8974	muscles	0.1337	has_body_part	groin
0.2061	0.7428	texts	0.1337	ignore	people
1.0	0.8657	water increasing	0.1337	be for	demand
1.0	0.8466	india	0.1337	be significant figure in	mahatma gandhi
0.0082	0.7623	food	0.1337	catch	sea star
0.8784	0.7648	colonoscopy	0.1337	prepare for	diabetic
0.0001	0.9111	vegan	0.1337	has_diet	tadpole
0.0055	0.95	alcohol	0.1337	drink	model
0.022	0.9257	dublin	0.1337	be in	pope
0.0009	0.8863	feel	0.1337	can	texture
1.0	0.7767	backpacks	0.1337	pack	marine
1.0	0.8019	queen on money	0.1337	have	canada
0.0219	0.953	plane	0.1337	has_property	pilot
0.0442	0.8194	current	0.1337	produce	generator
0.0013	0.9103	him	0.1337	has_property	fridge
0.0007	0.8674	del	0.1337	has_property	fridge
0.0005	0.9429	get	0.1337	can	intestine
1.0	0.8955	the same dna fingerprints	0.1337	have	identical twin
1.0	0.9051	bench press	0.1337	help	chain
0.0004	0.8535	alike	0.1337	be	solution
0.0409	0.8682	climate of india	0.1337	affect	relief
0.0002	0.8899	safe	0.1337	has_property	dandelion
0.0004	0.8857	smell	0.1337	can	compressor
1.0	0.811	the number of daylight hours	0.1337	affect	latitude
1.0	0.7069	puffer fish	0.1337	hit	dolphin
1.0	0.8776	to living in the sea	0.1337	adapt	jellyfish
1.0	0.7537	head	0.1337	wax	guy
0.8009	0.8807	dumbo	0.1337	be called	brooklyn
1.0	0.8569	on the wendy logo	0.1337	has_property	mom
1.0	0.8647	cities	0.1337	be located in	government
0.06	0.7902	history	0.1337	turn point in	french revolution
0.0005	0.9429	get	0.1337	can	firm
0.0014	0.9185	color	0.1337	change	nose
1.0	0.6904	a permission slip for a pg-13 movies at school	0.1337	need	student
1.0	0.7875	calluses	0.1337	need	dancer
0.0114	0.9498	good for diabetics	0.1337	has_property	pineapple
0.0003	0.806	put	0.1337	can	forearm
1.0	0.7669	nation building	0.1337	can support	sport
0.0055	0.9328	make	0.1337	be used	flower
0.0152	0.8453	stare	0.1337	can	scorpio
1.0	0.768	virulence of bacteria	0.1337	increase	capsule
0.8274	0.9165	cobb dreams	0.1337	appear in	mal
0.001	0.7962	last	0.1337	can	boiler
0.039	0.8073	inherited	0.1337	can	obesity
1.0	0.8046	wages to social security	0.1337	report	employer
0.0003	0.8959	hurt	0.1337	can	thinner
0.0108	0.8526	electricity	0.1337	get	area
0.1547	0.8191	pier	0.1337	has_property	ob
0.0641	0.8153	things	0.1337	destroy	laser
0.0035	0.8419	squash	0.1337	has_property	refried beans
0.1406	0.812	the taken	0.1337	release	davy jones
0.0013	0.9741	eight	0.1337	has_property	fridge
0.0022	0.8509	dim	0.1337	has_property	fridge
0.0044	0.9618	asia	0.1337	has_property	fridge
0.0038	1.0	hgt	0.1337	has_property	fridge
1.0	0.8478	house	0.1337	can strike	lightning
0.0008	0.8375	run	0.1337	can	cable
0.5714	0.8801	red gums	0.1337	have	white shark
0.0017	0.9548	zoo	0.1337	has_property	tier
0.0028	0.8535	clear	0.1337	has_weather	water bottle
1.0	0.811	suitcase	0.1337	be in	lock
0.63	0.8297	less developed in water plants	0.1337	has_property	root
0.0264	0.9121	blood	0.1337	be transported in	glucose
0.0139	0.9023	pollinated	0.1337	has_property	green bean
0.0111	0.952	chocolate	0.1337	has_property	godiva
1.0	0.9322	kurd	0.1337	hate	turk
0.1132	0.855	earthquakes	0.1337	relate to	plate tectonics
0.0027	0.9043	drink	0.1337	can	man
0.0079	0.9055	long legs	0.1337	have	egret
0.2805	0.8834	3.2	0.1337	have beer of	oklahoma
0.0008	0.8453	sum	0.1337	can	corgi
0.0003	0.8372	twitch	0.1337	can	corgi
0.0011	0.8549	sweat	0.1337	can	corgi
1.0	0.863	mud	0.1337	turn in	tire
0.0199	0.8192	medicaid	0.1337	qualify for	licensed practical nurse
0.0003	0.806	put	0.1337	can	skull
0.0216	0.8969	copy america	0.1337	be in	asian country
0.0668	0.7762	leaves	0.1337	carry	hornet
1.0	0.8108	degrees	0.1337	require	employer
0.0018	0.8069	wee	0.1337	can	nostril
0.006	0.9316	out	0.1337	come	twin
1.0	0.9158	described as organ	0.1337	can	vein
0.0006	0.8303	pop	0.1337	can	fever
0.0003	0.8692	was	0.1337	can	freedom
1.0	0.7286	one foot	0.1337	thump	rabbit
0.3482	0.7819	vaccines	0.1337	respond to	white blood cell
0.0005	0.8077	ghost	0.1337	can	beard
0.0005	0.8214	squeeze	0.1337	can	beard
0.0035	0.8746	hydrate	0.1337	can	beard
0.0003	0.806	put	0.1337	can	amp
0.0019	0.825	bitter	0.1337	has_property	dandelion
0.5295	0.8711	two cups	0.1337	have	rapper
0.0918	0.9148	when added	0.1337	has_property	hydrogen peroxide
0.0097	0.8697	brush	0.1337	has_property	animal
0.0095	0.7665	joint	0.1337	can	hammertoe
0.0068	0.9106	numb	0.1337	go	one toe
0.0069	0.923	edmonton	0.1337	has_property	stroller
0.0238	0.84	jig	0.1337	can	carp
0.01	0.8257	fry	0.1337	can	carp
0.1496	0.7681	avenge	0.1337	can	carp
0.9585	0.8512	decaffeinated	0.1337	can	coffee
0.0223	0.8792	into the atmosphere	0.1337	be released	ammonia
0.0	0.8758	work	0.1337	can	slowness
0.0794	0.7485	lures	0.1337	can	trout
0.0006	0.8303	pop	0.1337	can	date
0.2093	0.8711	when healing	0.1337	feel	nerve
1.0	0.7931	rental history	0.1337	run	apartment
1.0	0.878	veto	0.1337	be needed in	fat
0.5255	0.8605	free energy	0.1337	capture	autotroph
0.0841	0.8929	sandals	0.1337	wear	roman
0.8003	0.8328	campus important	0.1337	be on	speech
0.3488	0.7633	infection	0.1337	respond to	neutrophil
1.0	0.7487	intermediate filaments	0.1337	be called	filament
1.0	0.7576	color	0.1337	describe	blind person
1.0	0.7325	books	0.1337	rip	toddler
0.1484	0.8187	to europe	0.1337	travel	syrian
0.012	0.8215	clients	0.1337	get	investigator
1.0	0.8342	android phones	0.1337	make	nokia
1.0	0.7791	bone	0.1337	calcify	osteoblast
1.0	0.7436	polysaccharides	0.1337	become	monosaccharide
0.0002	0.9192	do	0.1337	can	plasma
0.0175	0.8193	anxiety	0.1337	cause	parasite
0.0019	0.941	food	0.1337	has_property	peking
1.0	0.7597	money supernatural	0.1337	make	hunter
1.0	0.8634	whales	0.1337	get on	barnacle
1.0	0.7856	measures of recognition	0.1337	can use	marketer
0.1553	0.7933	implemented	0.1337	can	route
0.0001	0.9236	working	0.1337	has_property	pulley
1.0	0.8274	from being in the first bart car	0.1337	be banned	bike
1.0	0.7261	the official to help him	0.1337	expect	wu
0.0003	0.9115	go	0.1337	can	strike
0.0006	0.8303	pop	0.1337	can	blow
0.0009	0.8957	jobs	0.1337	can	waterway
0.0003	0.806	put	0.1337	can	rattle
0.0003	0.877	cut	0.1337	can	glucocorticoid
0.0015	0.9177	sos	0.1337	has_property	ssr
0.1413	0.9043	bottles	0.1337	be put in	ship
0.0112	0.9084	pockets	0.1337	have	sheet
0.0003	0.8692	was	0.1337	can	perennial
0.7842	0.7947	mandarin	0.1337	be vs	cantonese
1.0	0.8257	in checked baggage	0.1337	can be	lighter
0.0006	0.9399	lgbt	0.1337	has_property	fridge
0.0007	0.8949	sum	0.1337	has_property	fridge
0.0004	0.903	avg	0.1337	has_property	fridge
0.0008	0.8844	sgt	0.1337	has_property	fridge
0.0013	1.0	nwt	0.1337	has_property	fridge
0.001	0.8283	nfc	0.1337	has_property	fridge
0.0121	0.8241	muffled	0.1337	has_property	fridge
0.0005	0.9393	mtv	0.1337	has_property	fridge
0.0005	0.8745	mri	0.1337	has_property	fridge
0.0004	0.8933	mnemonic	0.1337	has_property	fridge
0.0006	1.0	msw	0.1337	has_property	fridge
0.0056	0.8504	lubricated	0.1337	has_property	fridge
0.0006	0.8533	ltd	0.1337	has_property	fridge
0.0015	0.7618	natl	0.1337	has_property	fridge
0.0009	0.8831	llama	0.1337	has_property	fridge
0.0009	1.0	ljubljana	0.1337	has_property	fridge
0.0008	0.9087	lbs	0.1337	has_property	fridge
0.0052	0.8775	hydrated	0.1337	has_property	fridge
0.0008	0.9613	html	0.1337	has_property	fridge
0.0202	1.0	ezy	0.1337	has_property	fridge
0.0009	0.8998	equal	0.1337	has_property	fridge
0.0071	0.8267	epilepsy	0.1337	has_property	fridge
0.0007	0.883	ejected	0.1337	has_property	fridge
0.0007	0.9402	ebay	0.1337	has_property	fridge
0.0004	0.9348	dvd	0.1337	has_property	fridge
0.0143	0.9519	dubai	0.1337	has_property	fridge
0.0004	0.9249	pm	0.1337	has_property	fridge
0.0009	0.9212	bmw	0.1337	has_property	fridge
0.0007	0.8636	bjj	0.1337	has_property	fridge
0.0006	1.0	bsa	0.1337	has_property	fridge
0.001	0.8978	bbq	0.1337	has_property	fridge
0.0023	1.0	aylesbury	0.1337	has_property	fridge
0.0017	0.7272	axial	0.1337	has_property	fridge
0.0006	1.0	aquarius	0.1337	has_property	fridge
0.0006	1.0	ao3	0.1337	has_property	fridge
0.001	0.9499	hero	0.1337	has_property	fridge
0.0101	0.9198	adelaide	0.1337	has_property	fridge
0.0009	0.9162	acidic	0.1337	has_property	fridge
0.0062	0.896	aaa	0.1337	has_property	fridge
1.0	0.7941	listen to women	0.1337	have	man
0.0055	0.8848	water quality	0.1337	affect	forest
0.0007	0.9407	low	0.1337	has_property	high bar
0.0138	0.9835	microwave	0.1337	explode in	marshmallow
1.0	0.8184	relationships	0.1337	think about	engineer
0.0004	0.8698	itch	0.1337	can	fsh
0.0007	0.854	twitter	0.1337	can	carp
0.1422	0.9451	photosynthesis	0.1337	can perform	human
0.0004	0.9267	paid	0.1337	get	stewardess
0.0008	0.8774	expire	0.1337	can	tenderloin
1.0	0.9117	defective	0.1337	can be	chromosome
0.0109	0.9166	lives	0.1337	save	maggot
0.0153	0.8761	expiry date	0.1337	have	debit card
1.0	0.842	as football	0.1337	be referred	soccer
1.0	0.8505	versatile element	0.1337	has_property	carbon
0.006	0.8784	cruel	0.1337	be	slavery
1.0	0.9107	hemophilia	0.1337	be in	bleeding
0.0002	0.8979	use	0.1337	can	basin
0.4286	0.7912	plagiarism	0.1337	check	professor
0.3374	0.8334	everyone	0.1337	love	retriever
1.0	0.8092	stands	0.1337	attach to	speaker
0.4399	0.8469	western cultures	0.1337	be more common in	disorder
0.1693	0.8753	florida	0.1337	be formed in	limestone
1.0	0.7643	milked on one side	0.1337	can	cow
0.0026	0.8748	sad	0.1337	has_property	russian music
0.1063	0.958	in pcs	0.1337	has_property	ea
0.0011	0.9044	difficult	0.1337	has_trait	writing
0.155	0.9286	the three economic questions	0.1337	answer	mexico
0.0015	0.8249	hit	0.1337	has_property	fridge
0.0009	0.9436	nice	0.1337	has_trait	fridge
