subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
artisan	has_property	relate	0.0403	0.8696	0.0649
military	has_property	tea	0.0403	0.9543	0.0005
pilocarpine	differ from	physostigmine	0.0403	0.9554	1.0
cat scratch disease	has_property	da	0.0403	0.8822	0.0002
athlete	have	foot treatment work	0.0403	0.7472	1.0
diabetes	be on	increase	0.0403	0.9754	0.0475
mothball	has_property	effective	0.0403	0.9393	0.0001
mixture	has_property	different from pure substances	0.0403	0.8671	0.6385
graham flour	has_property	refrigerated	0.0403	0.9185	0.0008
whopper	can	mean	0.0403	0.8744	0.0001
turmeric	has_manner	better	0.0403	0.9379	0.0001
pug	has_property	awards	0.0403	0.8787	0.0004
dysentery	can	occur	0.0403	0.8906	0.0001
cold water	give	heartburn	0.0403	0.8924	0.0011
play	related	to social development	0.0403	0.839	0.3331
dentist	be paid	under the hhs	0.0403	0.8173	1.0
sex	feel	good exactly	0.0403	0.908	1.0
regulatory commissions	has_property	quasi-legislative	0.0403	1.0	0.289
beehive	has_property	removed	0.0403	0.9314	0.0007
mercy	be defined in	bible	0.0403	0.9841	0.0203
sodium	has_property	a benefit for the human body	0.0403	0.9196	1.0
push	pull	amplifier work	0.0403	0.8424	1.0
eunuch	has_property	made	0.0403	0.9403	0.0
anatomical	can	mean	0.0403	0.8744	0.0001
veil	can	mean	0.0403	0.8744	0.0001
aldactone	has_time	now	0.0403	0.9371	0.0001
rafting	has_movement	quick	0.0403	0.858	0.0003
whisky	has_property	auction	0.0403	0.8942	0.0099
scientist	study	owl pellets	0.0403	0.8411	1.0
yoghurt	has_property	where to buy	0.0403	0.9228	0.1887
lettuce	be in	sandwich on top	0.0403	0.8657	1.0
unavailability	has_trait	attractive	0.0403	0.9393	0.0002
poland	want	us troops	0.0403	0.8038	1.0
cipro	affect	kidneys	0.0403	0.9803	0.0017
teratoma	has_property	malignant	0.0403	0.8322	0.1827
esteem	can	mean	0.0403	0.8744	0.0001
dressage	has_property	bad	0.0403	0.9451	0.0
velocity	be inversely proportional to	pressure	0.0403	0.9091	0.602
os	has_property	lap	0.0403	0.9546	0.0009
jump rope	need	help	0.0403	0.8798	0.0092
be	has_property	kzet	0.0403	1.0	0.2613
muffler	has_property	legal	0.0403	0.9417	0.0001
sir isaac newton	has_property	important to the world of math	0.0403	0.9013	0.0104
remnant	has_property	spelled	0.0403	0.9223	0.0009
savanna	has_property	airport	0.0403	0.9242	0.0006
yahoo	be in	now spanish	0.0403	0.9607	0.4765
electron	usually end up at	earths poles	0.0403	0.7447	1.0
psychologist	become	psychiatrist	0.0403	0.8538	1.0
histogram	can	do	0.0403	0.9192	0.0001
pearl	be in	scarlet letter	0.0403	0.9188	0.5992
binding	has_property	javascript	0.0403	0.9752	0.0013
hair	be thicker on	moles	0.0403	0.8024	0.3844
parallel	has_property	slower than serial	0.0403	0.86	0.6867
ice age	has_property	related to geography	0.0403	0.8685	0.0242
urey	has_property	experiment	0.0403	0.9483	0.0298
sex	has_property	change	0.0403	0.9293	0.0011
milk cow	be to	max	0.0403	0.9457	0.0004
deamination	relate to	urea cycle	0.0403	0.8041	1.0
domain name	has_property	different prices	0.0403	0.9294	0.03
plurality	differ from	majority	0.0403	0.8858	1.0
fashion industry	be bad for	environment	0.0403	0.9831	0.0008
man	be angry	in the mg tow movement	0.0403	0.7945	1.0
odysseus	has_property	pronounce	0.0403	0.8872	0.0002
lego	contribute to	economy	0.0403	0.9714	0.0068
hospital	remove flowers at	night time	0.0403	0.7549	1.0
manubrium	can	hurt	0.0403	0.8988	0.0001
aldehyde	be more acidic than	esters	0.0403	0.9056	0.3644
transmission	has_property	doe	0.0403	0.8977	0.0151
angel	has_property	rated	0.0403	0.9312	0.0002
jockstrap	has_property	worn	0.0403	0.8896	0.0021
phagocytosis	differ from	receptor mediated endocytosis	0.0403	0.7881	1.0
computer memory	has_property	snapped	0.0403	0.8544	0.0003
computer memory	has_property	square	0.0403	0.9467	0.0002
bosnia	have	2 names	0.0403	0.8852	0.042
homemaker	can	mean	0.0403	0.8744	0.0001
common pea	has_property	peak	0.0403	0.8844	0.0066
successor	can	mean	0.0403	0.8744	0.0001
purchase	pending in	itunes	0.0403	0.7756	1.0
corrie	has_property	is filmed differently	0.0403	0.8102	1.0
vellum	differ from	parchment	0.0403	0.7583	1.0
salary	be calculated for	mortgage	0.0403	0.9508	0.1045
tweet	can be	longer than 140 characters	0.0403	0.8351	1.0
golden retriever	has_weather	dry	0.0403	0.9488	0.0003
feces	has_property	pasty	0.0403	0.8006	0.031
economy	related	to common man	0.0403	0.7937	1.0
piggy	be responsible for	blowing of conch	0.0403	0.7146	1.0
libby	die	lost	0.0403	0.9628	0.0194
doctor	has_property	unavailable	0.0403	0.9357	0.0018
beach	has_property	wrack	0.0403	0.6305	1.0
view	has_property	want	0.0403	0.9245	0.0064
lipid	pass easily through	membrane	0.0403	0.9378	1.0
highway	be in	michigan right now	0.0403	0.8793	1.0
musculoskeletal system	contribute to	healthy body	0.0403	0.8276	0.2409
zombie	put out	arms	0.0403	0.8529	1.0
most animals	be painted on	caveman walls	0.0403	0.7539	1.0
cancel	has_effect	toxic	0.0403	0.9121	0.0004
pronoun	has_property	watch	0.0403	0.9442	0.0001
bad food	has_property	menu	0.0403	0.8941	0.0018
bad food	has_property	jfk	0.0403	0.8343	0.0014
bad food	has_property	ejemplos	0.0403	1.0	0.0018
bad food	has_property	synonym	0.0403	0.9033	0.0003
siddhartha	be drawn	to the bananas	0.0403	0.8096	1.0
condensation	can	mean	0.0403	0.8744	0.0001
rna	has_property	function	0.0403	0.9352	0.0012
director	get	all the credit for good movies	0.0403	0.8611	1.0
requisite	can	mean	0.0403	0.8744	0.0001
classical conditioning	be relevant to	humans	0.0403	0.8391	0.3004
spring	do	auto wiring	0.0403	0.6945	1.0
bear	get	ready to hibernate	0.0403	0.8667	1.0
taylor	has_property	swift accomplishments important	0.0403	0.7713	1.0
david	have	understanding of god	0.0403	0.8529	1.0
cherry	describe bob in	chapter 8	0.0403	0.7506	1.0
lioness	roll over	mating	0.0403	0.9272	0.1446
norfolk	can	flood	0.0403	0.8564	0.0026
elk	has_property	zone	0.0403	0.9524	0.0002
lambchop	has_body_part	hair	0.0403	0.9134	0.0002
lambchop	has_property	cd	0.0403	0.9474	0.0001
divorce	has_property	civil case	0.0403	0.9176	1.0
waist	can	hurt	0.0403	0.8988	0.0001
ion	relate	to the strength of base	0.0403	0.7711	1.0
grand canyon national park	has_property	pay	0.0403	0.9498	0.0002
grand canyon national park	has_property	pct	0.0403	0.7844	0.0171
grand canyon national park	has_property	otentik	0.0403	1.0	0.0816
grand canyon national park	has_property	ion	0.0403	0.8789	0.0016
grand canyon national park	has_property	rural	0.0403	0.8822	0.0041
grand canyon national park	has_property	llama	0.0403	0.9473	0.0003
grand canyon national park	has_property	krka	0.0403	1.0	0.1477
grand canyon national park	has_property	itinerary	0.0403	0.8868	0.004
grand canyon national park	has_property	iwatayama	0.0403	1.0	0.0359
grand canyon national park	has_property	otentik	0.0403	1.0	0.0816
grand canyon national park	has_property	ion	0.0403	0.8789	0.0016
grand canyon national park	has_property	rural	0.0403	0.8822	0.0041
grand canyon national park	has_property	llama	0.0403	0.9473	0.0003
grand canyon national park	has_property	krka	0.0403	1.0	0.1477
grand canyon national park	has_property	itinerary	0.0403	0.8868	0.004
grand canyon national park	has_property	iwatayama	0.0403	1.0	0.0359
grand canyon national park	has_property	iucn	0.0403	1.0	0.0014
grand canyon national park	has_property	illinois	0.0403	0.9556	0.0006
grand canyon national park	has_property	hyderabad	0.0403	0.9417	0.0022
grand canyon national park	has_property	ghana	0.0403	0.944	0.0009
grand canyon national park	has_property	fjord-du-saguenay	0.0403	1.0	0.0462
grand canyon national park	has_property	equation	0.0403	0.9006	0.0014
grand canyon national park	has_property	episodes	0.0403	0.9041	0.0014
grand canyon national park	has_property	ejector	0.0403	0.7132	0.0142
grand canyon national park	has_property	dmz	0.0403	1.0	0.0005
grand canyon national park	has_property	canada	0.0403	0.9636	0.0025
grand canyon national park	has_property	bar	0.0403	0.9413	0.0012
grand canyon national park	has_property	ayutthaya	0.0403	1.0	0.0195
grand canyon national park	has_property	ahmadabad	0.0403	1.0	0.0004
refraction	be important in	microscopy	0.0403	0.878	0.0767
dog	sleep at	at feet	0.0403	0.8278	1.0
vamper	has_place	far	0.0403	0.8727	0.0059
odysseus	leave	calypso 's island	0.0403	0.7874	1.0
upbeat	can	mean	0.0403	0.8744	0.0001
mysidae	has_property	recharge	0.0403	0.8652	0.0312
mysidae	has_property	arkansas	0.0403	0.948	0.0068
fibre optics	has_property	book	0.0403	0.9384	0.0003
cpr	has_property	important briefly	0.0403	0.8952	0.0292
supercomputer	has_property	different from microcomputers	0.0403	0.8037	0.6361
skin	has_property	warm in neurogenic shock	0.0403	0.7657	0.6591
crime	has_property	against humanity	0.0403	0.8741	0.0279
wall	act as	low pass filter	0.0403	0.84	1.0
bird	has_property	poop white	0.0403	0.9525	0.2009
machete	can	mean	0.0403	0.8744	0.0001
rapid	has_movement	measured	0.0403	0.9498	0.0002
july 1st	has_property	canada day	0.0403	0.9315	0.1605
friend	has_property	on channel 5	0.0403	0.9834	0.0064
pompeii	has_property	important to roman history	0.0403	0.9159	0.1547
seamount	has_property	zoned	0.0403	0.7871	0.0003
appendix	be popular	carry	0.0403	0.846	1.0
cicero	die in	julius caesar	0.0403	0.7949	0.1166
canola	has_place	up	0.0403	0.9414	0.0001
tiger	have	spend	0.0403	0.8501	0.7076
china	be	able to expand under the han	0.0403	0.6902	1.0
heat	be transferred through	process of convection	0.0403	0.8809	1.0
cedar	has_property	expensive	0.0403	0.9457	0.0
isotope	be used	determine	0.0403	0.9052	0.0108
vat	has_property	wrong	0.0403	0.943	0.0001
grade	has_property	age	0.0403	0.9204	0.0002
digoxin	increased	urinary output	0.0403	0.782	1.0
pronoun	has_property	ambiguous	0.0403	0.8397	0.0007
period	last	longer	0.0403	0.8918	0.0114
yellowstone	has_property	ethnic	0.0403	0.8884	0.0072
yellowstone	has_property	equipment	0.0403	0.8046	0.0006
glowing	has_property	item	0.0403	0.8643	0.0051
drift	has_property	inevitable	0.0403	0.8565	0.0137
macau	has_property	one of the most densely populated places	0.0403	0.8719	1.0
spanish people	greet	each other	0.0403	0.8301	0.0018
window	can read	his+ file systems	0.0403	0.8307	1.0
abraham lincoln	be	honest to all people	0.0403	0.8681	1.0
perspective	has_property	important in history	0.0403	0.968	0.0009
anisometropia	has_property	pronounce	0.0403	0.8872	0.0002
mozzarella	can	die	0.0403	0.9049	0.0001
coyote	be related to	dogs	0.0403	0.8926	0.0632
london	has_property	depressing	0.0403	0.8345	0.0056
long-term memory	has_property	factor	0.0403	0.894	0.0053
compound interest	has_property	preferable to simple interest briefly	0.0403	0.7326	0.6163
man	be tested for	sids	0.0403	0.9136	0.1098
slate	has_property	ml	0.0403	0.9585	0.0017
slate	has_property	ln	0.0403	0.8259	0.0042
slate	has_property	automated	0.0403	0.8227	0.0008
slate	has_property	aquatic	0.0403	0.946	0.0001
slate	has_property	appliances	0.0403	0.8764	0.0458
slate	has_property	bm	0.0403	0.7991	0.007
slate	has_property	wv	0.0403	0.9332	0.0011
slate	has_property	uv	0.0403	0.8673	0.0023
slate	has_property	pk	0.0403	0.9475	0.0019
slate	has_property	io	0.0403	0.8473	0.0008
slate	has_property	cc	0.0403	0.938	0.0028
cell theory	related to	process science	0.0403	0.8602	1.0
whaling	has_property	unsustainable	0.0403	0.8988	0.0068
james madison	be a hero in	1812 war	0.0403	0.8793	1.0
calcium	belong in	group 2	0.0403	0.8971	1.0
patriot	drafted	free agents	0.0403	0.7759	0.5135
board of directors	has_property	beneficial	0.0403	0.9172	0.0003
board of directors	has_property	qualified	0.0403	0.8427	0.0009
omaha	can	smell	0.0403	0.9108	0.0001
boomer	has_property	cat	0.0403	0.9198	0.0021
calibration	can	mean	0.0403	0.8744	0.0001
ultraviolet radiation	be	different	0.0403	0.9463	0.0
techies	can	exist	0.0403	0.8994	0.0001
meredith	has_property	sick	0.0403	0.9407	0.0005
sulfur	have	1 charge	0.0403	0.9766	0.0892
sulfur	has_property	bad for the environment	0.0403	0.9831	0.0004
mascot	can	mean	0.0403	0.8744	0.0001
owl	be adapted	to catch mice	0.0403	0.8351	1.0
economist	be interested in	education	0.0403	0.8668	0.0771
broccoli	has_property	different	0.0403	0.9463	0.0
beta blocker	has_property	hungry	0.0403	0.8627	0.0007
beta blocker	has_property	hungry	0.0403	0.8627	0.0007
vest	has_property	size	0.0403	0.919	0.0002
crystal	need	cleansed	0.0403	0.6771	1.0
tofu	can	stink	0.0403	0.8531	0.0008
cam 's sister	be in	jail on modern family	0.0403	0.8474	1.0
drone	kill	mosquitoes	0.0403	0.8337	0.0377
blood vessel	be affected by	diabetes	0.0403	0.8395	0.0613
jigsaw	have	wife die	0.0403	0.9053	0.0677
man	feel	the need to tell women to smile	0.0403	0.8413	1.0
pastor	become	apostle	0.0403	0.8278	0.3966
pr	contribute to	bottom line	0.0403	0.834	0.1134
feminist	blame	men	0.0403	0.8317	1.0
binghamton	have	football team	0.0403	0.9263	0.0067
shrug	has_property	useful	0.0403	0.9425	0.0001
influenza	has_property	irritated	0.0403	0.8276	0.0005
plantain	has_property	queasy	0.0403	0.734	0.0239
paris	get into	harvard	0.0403	0.8589	1.0
standing wave	related	to individual music notes	0.0403	0.7506	1.0
basset	has_property	rescue	0.0403	0.84	0.0154
taco bell	be closed on	grub hub	0.0403	0.8539	1.0
genesis	has_property	15 important chapter	0.0403	0.8596	1.0
ford	be better than	gm	0.0403	0.8181	0.4176
cameroon	has_property	island	0.0403	0.9192	0.0006
lawyer	get into	lawsuits	0.0403	0.7011	1.0
neutron	has_property	found	0.0403	0.9445	0.0005
weave	can	stink	0.0403	0.8531	0.0008
ethene	has_place	up	0.0403	0.9414	0.0001
rn	has_property	yeshwanthpur	0.0403	1.0	1.0
penalty	has_property	win	0.0403	0.8801	0.0008
electrode	has_property	aqueous	0.0403	0.8823	0.0008
liver fluke	has_property	ketoconazole	0.0403	0.7565	0.6526
mannitol	be given iv	bolus	0.0403	0.8328	1.0
lime	be used in	corn tortillas	0.0403	0.9062	1.0
compressor	has_property	unloading	0.0403	0.777	0.6552
smog	has_property	irritated	0.0403	0.8276	0.0005
smog	has_property	illegally	0.0403	0.7633	0.019
mall	has_property	job	0.0403	0.9493	0.0003
aldehyde	has_trait	good	0.0403	0.9469	0.0
aldehyde	has_property	valid	0.0403	0.9071	0.0003
aldehyde	has_property	normal	0.0403	0.902	0.0004
margate	can	smell	0.0403	0.9108	0.0001
victoria	have	secret credit card work	0.0403	0.8561	1.0
aging	has_trait	good	0.0403	0.9469	0.0
phil	be presented as	leader	0.0403	0.8515	1.0
recluse	has_time	now	0.0403	0.9371	0.0001
shimmy	can	mean	0.0403	0.8744	0.0001
mall	has_property	surviving	0.0403	0.7973	0.1018
hard work	be important than	talent	0.0403	0.8012	0.3811
beowulf	intend	fight	0.0403	0.8417	1.0
trade protection	differ from	free trade	0.0403	0.8588	0.2781
mg	react with	steam	0.0403	0.7451	0.069
reimbursement	can	mean	0.0403	0.8744	0.0001
smile	has_movement	ahead	0.0403	0.9362	0.0001
taylor ham	has_property	in new jersey	0.0403	0.9472	0.0052
vegetable	be broken down in	body	0.0403	0.9893	0.0235
baby	have	oxygen level	0.0403	0.895	0.4261
red tide	be related to	water pollution	0.0403	0.8871	0.2541
train	be left	unattended on railroads	0.0403	0.6939	1.0
bean plant	exposed to	acid	0.0403	0.7538	1.0
blizzard	can design	a raid with some personality	0.0403	0.6764	1.0
cryogenics	differ from	cryonics	0.0403	0.695	1.0
exam paper	has_property	printed	0.0403	0.9117	0.0027
manchester	has_property	university	0.0403	0.9406	0.0007
tea	need	to be brewed	0.0403	0.897	1.0
chivalry	can	exist	0.0403	0.8994	0.0001
hurt	can	swallow	0.0403	0.8372	0.0096
drinking alcohol	has_trait	healthy	0.0403	0.9078	0.0001
conflict	influence	individual decisions	0.0403	0.891	1.0
abrasive	has_property	affected	0.0403	0.9299	0.001
aluminium oxide	have bivalent	character	0.0403	0.7399	1.0
anesthesiologist	has_property	education	0.0403	0.9404	0.0019
portsmouth	has_property	famous	0.0403	0.9384	0.0001
mural	has_property	pronounce	0.0403	0.8872	0.0002
plot	has_property	more accurate	0.0403	0.9631	0.0038
illiteracy	has_property	africa	0.0403	0.9579	0.0012
waiter	be paid below	minimum wage	0.0403	0.9343	1.0
volcanism	has_property	ethics	0.0403	0.8855	0.001
volcanism	has_property	estimated	0.0403	0.8191	0.0029
byron	wear	eye patch	0.0403	0.9547	0.0199
hastings	has_property	school	0.0403	0.9417	0.001
water	go up	paper towel	0.0403	0.7747	1.0
eve	have	gray hair	0.0403	0.9186	0.1872
nurse	usually take plants away from	patients rooms	0.0403	0.7873	1.0
food	be supplied	to flooded villages	0.0403	0.7464	0.6406
tongue	has_color	yellow	0.0403	0.9462	0.0
adobe	has_property	dying	0.0403	0.9395	0.0002
aristotle	view	human nature	0.0403	0.8756	0.0445
brahmaputra	have	braided channel	0.0403	0.7774	1.0
nostril	stay	clogged	0.0403	0.8344	1.0
stiff	has_place	off	0.0403	0.9321	0.0002
monocyte	has_property	given	0.0403	0.9215	0.0005
food chain	be limited to	4-5 links	0.0403	0.7673	1.0
disease	affect	organism	0.0403	0.9358	0.0229
silver dollar	has_time	yet	0.0403	0.9117	0.0002
house	be on	parole	0.0403	0.8654	0.5806
cat scratch disease	has_property	bi	0.0403	0.8695	0.0006
course	be davis	up	0.0403	0.891	0.2959
new hampshire	be	establish	0.0403	0.8233	0.5145
day	has_property	significance	0.0403	0.8921	0.004
black panther	has_property	del	0.0403	0.9468	0.0002
eyelid	has_property	dwarfed	0.0403	0.7557	0.0065
sharpy	give	headache	0.0403	0.8981	0.001
aid	need	tax transcript	0.0403	0.8916	0.4471
shroud	get	donations	0.0403	0.857	0.0325
sniffer	has_property	bad	0.0403	0.9451	0.0
exhaust	has_property	day	0.0403	0.938	0.0001
yin	has_property	important to the chinese	0.0403	0.981	0.0099
carbon dioxide	enter	alveolar	0.0403	0.8111	0.3034
george washington	feel	about being elected	0.0403	0.8057	1.0
sweating	has_property	bi	0.0403	0.8695	0.0006
zero	has_property	lowest possible temperature	0.0403	0.8584	0.1347
pronoun	has_property	ideal	0.0403	0.8654	0.0004
america	be at	war with afghanistan	0.0403	0.8908	0.1166
saul	die	breaking	0.0403	0.8624	0.0576
haute couture	has_property	important to the fashion industry	0.0403	0.8739	1.0
house	has_property	hot at night	0.0403	0.9174	0.0208
aluminium foil	has_color	red	0.0403	0.9412	0.0001
ethanol	has_effect	dangerous	0.0403	0.9489	0.0
female reproductive system	nourish	developing embryos	0.0403	0.7823	0.4254
sir edmund hillary	has_property	sir	0.0403	0.9278	0.0002
music of the spheres	has_property	useful	0.0403	0.9425	0.0001
paracetamol	be eliminated	from the body	0.0403	0.8947	0.0099
anhydride	be added slowly to	dichloromethane solution	0.0403	0.8082	0.5513
swordfish	has_property	fishy	0.0403	0.7768	0.1662
vermiculite	can	float	0.0403	0.8684	0.0005
death penalty	has_property	ineffective	0.0403	0.8588	0.0045
negligence	destroy	public relations of organization	0.0403	0.7846	1.0
python	has_property	better than excel	0.0403	0.8879	0.2402
brake pedal	has_property	mods	0.0403	0.9556	0.0005
doomsday	die	smallville	0.0403	0.8834	0.4941
lorry	has_property	issue	0.0403	0.8839	0.0005
steam engine	use	water	0.0403	0.8914	0.0011
fork	return	two values	0.0403	0.7025	1.0
accounting principle	track	funds	0.0403	0.8509	1.0
meth	has_property	different from adder	0.0403	0.8522	0.1613
color	move in	chromatography	0.0403	0.8782	0.1925
subway	has_place	away	0.0403	0.938	0.0001
andrenid	has_property	architecture	0.0403	0.8531	0.0091
