local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
1.0	0.9653	god of war	0.1553	be for	symbol
0.1116	0.8701	plane	0.1553	work on	spoiler
0.2256	0.9258	parallel	0.1553	be same in	potential difference
0.0001	0.9389	made	0.1553	has_property	crumb cake
1.0	0.8286	wear	0.1553	work in	snapshot
0.0002	0.9111	vegan	0.1553	has_diet	chic
0.0007	0.8721	smoke	0.1553	can	french
0.1335	0.8929	pool	0.1553	get in	backswimmer
0.0002	0.9142	is	0.1553	has_property	uniform
1.0	0.7808	eukaryotes	0.1553	caused by	infection
0.0	0.8642	work	0.1553	can	doppelganger
0.0061	0.8445	tax	0.1553	can	exemption
0.0021	0.8001	bus	0.1553	can	glove
0.455	0.8954	cell membrane	0.1553	enter	amino acid
0.2596	0.7936	names	0.1553	keep	chinese
0.366	0.9468	today	0.1553	wear yellow	baseball player
1.0	0.8223	german	0.1553	be capitalized in	word
0.0002	0.8569	quit	0.1553	can	morale
0.0027	0.8042	order	0.1553	can	discipline
1.0	0.8977	rvs	0.1553	work in	generator
0.0354	0.9423	pop	0.1553	be in	sniper
0.0018	0.9269	all	0.1553	has_property	cheek
0.1734	0.7759	property	0.1553	buy	foreigner
0.0009	0.872	pronounced	0.1553	has_property	infusoria
1.0	0.8134	india	0.1553	help industries in	globalisation
1.0	0.8993	end of life care	0.1553	be important in	communication
1.0	0.7973	pouches	0.1553	keep	kangaroo
1.0	0.8852	illustrator	0.1553	be black in	everything
1.0	0.7986	separate skill	0.1553	be taught as	grammar
1.0	0.8403	earth 's surface vocabulary	0.1553	form on	sedimentary rock
0.123	0.8405	cookies	0.1553	ask about	site
1.0	0.8732	roof	0.1553	be placed on	air conditioner
0.5904	0.8704	different from check	0.1553	has_property	bank draft
0.0023	0.8689	urinate	0.1553	can	premature ventricular contraction
0.0023	0.8484	celebrate	0.1553	can	pigeon
0.1014	0.8074	dwelling	0.1553	can	pigeon
0.0361	0.9478	different from other plants	0.1553	has_property	green algae
0.0034	0.9188	married	0.1553	get	introvert
0.0005	0.8554	rhyme	0.1553	can	try
0.001	0.8651	ejected	0.1553	can	sunburn
0.0004	0.8772	lyrics	0.1553	can	sunburn
0.0008	0.881	cycle	0.1553	can	sunburn
0.0247	0.8103	themselves	0.1553	market	newspaper
0.0155	0.8346	numbers	0.1553	can	tooth
0.0005	0.868	itchy	0.1553	has_effect	left hand
0.0005	0.8704	vote	0.1553	can	cabinetmaker
0.0003	0.8993	grow	0.1553	can	skull
1.0	0.8251	maintain a balance of carbon dioxide	0.1553	help	plant
1.0	0.8322	contractions	0.1553	have	english
0.2216	0.7862	automatically	0.1553	start	video
0.4452	0.8782	ps	0.1553	be better than	xbox
1.0	0.8898	locked cars	0.1553	get into	thief
1.0	0.735	san after name	0.1553	say	japanese
0.0002	0.9384	be	0.1553	can	stem
0.4968	0.9022	coral reefs	0.1553	adapt to	sponge
1.0	0.8305	within a family	0.1553	vary	melting point
0.0016	0.8469	uses	0.1553	can	shingle
0.0067	0.9174	soluble	0.1553	has_property	fat
0.1214	0.8666	white tops	0.1553	have	bus
1.0	0.8063	stomach acidity	0.1553	reduce	antacid
0.0006	0.8796	get	0.1553	has_property	grain
0.8902	0.9144	large front wheels	0.1553	have	dirt bike
1.0	0.7901	to take the interview	0.1553	need	applicant
0.3595	0.7585	killing	0.1553	keep	cop
0.0006	0.8916	hot	0.1553	has_temperature	hot glue
0.0517	0.8895	catholic	0.1553	be different from	anglican
1.0	0.7754	likely to prefer ink jet impact printers	0.1553	has_property	worker
0.0169	0.8278	wee	0.1553	has_property	carrot
0.0021	0.8313	azure	0.1553	can	brochure
0.0109	0.9435	bad thing	0.1553	has_property	mutation
0.0047	0.8505	sour	0.1553	has_property	apple
1.0	0.7538	candidates on nauru	0.1553	find	recruiter
1.0	0.7621	for the d-day invasion of europe	0.1553	be selected	normandy
0.079	0.8857	during exercise	0.1553	increase	diastolic pressure
0.0064	0.8234	shake	0.1553	can	gerbil
0.2064	0.9244	diet	0.1553	be required in	sugar
0.6266	0.7491	less tolerant to alcohol consumption	0.1553	has_property	asian
0.0489	0.8514	wind	0.1553	affect	hill
0.4492	0.8008	kwashiorkor	0.1553	be in	fatty liver
1.0	0.6819	us online	0.1553	track	website
0.5142	0.9112	national curriculum	0.1553	be in	education
0.0798	0.8311	flowers	0.1553	keep	vinegar
0.335	0.8182	in india	0.1553	vote	armed forces
0.0099	0.8818	fans	0.1553	have	bulb
0.0147	0.9114	plants	0.1553	kill	vegetarian
0.0016	0.9162	rare	0.1553	has_property	disease
0.0671	0.9233	queen elizabeth	0.1553	be related to	mary stuart
1.0	0.6961	coronary events	0.1553	reduce	statin
0.0	0.8642	work	0.1553	can	midsummer
0.0009	0.9134	hair	0.1553	has_body_part	pirate
0.0014	0.8904	max	0.1553	be to	crocodile
1.0	0.8992	boston	0.1553	be bad in	traffic
0.1905	0.764	prey	0.1553	attack	cheetah
0.0961	0.8718	mouth	0.1553	put everything in	infant
0.0011	0.9363	mac	0.1553	has_property	emulator
1.0	0.7299	in the distal phalanges	0.1553	be seen	clubbing
1.0	0.9286	sleep	0.1553	move around in	toddler
1.0	0.926	guns	0.1553	should not carry	police officer
0.0756	0.7873	run	0.1553	size	sperry
0.0	0.8642	work	0.1553	can	platte
0.4324	0.734	red tide	0.1553	die from	fish
0.0005	0.8704	vote	0.1553	can	cdna
0.0006	0.9079	know	0.1553	can	kingfish
0.0009	0.9118	dr	0.1553	has_property	crystal
1.0	0.9064	the most developed country in the world	0.1553	has_property	norway
0.0361	0.8214	copy	0.1553	has_property	carrot
0.8796	0.852	mastercard	0.1553	be better than	visa
0.0007	0.9423	pop	0.1553	has_property	willow tree
0.0003	0.8692	was	0.1553	can	only
0.0002	0.8827	jump	0.1553	can	suspensor
0.0008	0.8967	kill	0.1553	can	suspensor
0.0005	0.8554	rhyme	0.1553	can	wrestle
0.6272	0.831	dumber than everyone else	0.1553	has_property	american
0.0247	0.9036	god	0.1553	be important to	creativity
1.0	0.7746	australia	0.1553	be floral emblem of	wattle
0.0009	0.8029	rat	0.1553	can	moss
1.0	0.7976	at the end of charlotte's web	0.1553	die	charlotte
1.0	0.7506	address for underworld	0.1553	find	percy
0.0016	0.8924	ayurveda	0.1553	has_property	hard-boiled egg
0.5713	0.8987	adp	0.1553	compare to	asp
0.3618	0.7931	software	0.1553	use	airline
1.0	0.8419	in primary elections	0.1553	vote	independent
1.0	0.8402	stages	0.1553	occur in	succession
0.0042	0.8808	face	0.1553	has_body_part	carrot
1.0	0.9379	recession	0.1553	do well in	bond
1.0	0.8267	dead lifts	0.1553	squat	strongman
1.0	0.833	adverse conditions	0.1553	survive in	microorganism
1.0	0.8411	pond	0.1553	can die in	frog
0.0031	0.9043	drink	0.1553	can	crab
0.0009	0.9415	us	0.1553	has_property	silver dollar
0.2369	0.8947	uk	0.1553	be calculated in	ni
1.0	0.9017	treated in chemical reaction	0.1553	be	reactant
1.0	0.8393	good thermal conductors	0.1553	make	diamond
1.0	0.8039	aunt flo	0.1553	be called	period
1.0	0.8125	on a mutual fund	0.1553	be charged	fee
0.5618	0.7798	nato	0.1553	die in	lee
1.0	0.8378	for radioactive dating	0.1553	can be used	sedimentary rock
0.0002	0.8979	use	0.1553	can	motorcade
1.0	0.8986	english names	0.1553	give	chinese
0.0007	0.9525	nyc	0.1553	has_property	united states post office
0.1411	0.8714	white	0.1553	be predominantly	quarterback
0.032	0.8516	addiction	0.1553	has_property	peptide
0.0051	0.7791	avis	0.1553	has_property	peptide
0.1204	0.6841	aggregation	0.1553	has_property	peptide
1.0	0.8644	power lines	0.1553	safely can sit on	bird
0.6789	0.8949	in metamorphic rocks	0.1553	be found	mineral
0.0025	0.8501	jo	0.1553	has_property	meatball
1.0	0.687	illegal street races	0.1553	have	idiot
0.0671	0.9233	to queen elizabeth	0.1553	be related	edward vii
0.0005	0.9635	us	0.1553	help	season
1.0	0.75	bilingual speakers other than just one language speakers	0.1553	seek for	employer
0.0004	0.797	met	0.1553	can	ferret
0.0095	0.8804	felt	0.1553	has_property	tremor
0.0006	0.8973	real	0.1553	has_property	wren
0.0051	0.9563	france	0.1553	be in	yellow jacket
0.0126	0.8755	fish	0.1553	catch	fox
0.0001	0.9389	made	0.1553	has_property	aerosol can
1.0	0.7705	teams	0.1553	change much	soccer player
0.001	0.8022	slow	0.1553	can	comet
1.0	0.8323	krystal on the bachelor	0.1553	hate	everyone
0.1487	0.8491	in practice	0.1553	has_property	capital punishment
0.0002	0.9492	illegal	0.1553	has_property	cheek
0.0002	0.8842	mp3	0.1553	has_property	cheek
0.0095	0.8367	cake	0.1553	can	ranger
0.002	0.91	different	0.1553	look	chinese
1.0	0.7723	at the end of stave 2	0.1553	feel	scrooge
0.0152	0.8072	slide	0.1553	can	ski
0.6106	0.8612	green in vietnam	0.1553	has_property	orange
0.0915	0.7938	sideways	0.1553	grow	tooth
1.0	0.7564	about current politics getting deleted	0.1553	has_property	question
0.0088	0.9203	rid of waste	0.1553	get	giraffe
1.0	0.6885	egyptian obelisks	0.1553	have	rome
0.0001	0.9335	yellow	0.1553	has_color	eln
0.8125	0.7895	illegal immigrants	0.1553	support	liberal
0.8567	0.8128	vs blue on netflix	0.1553	has_property	red
0.5888	0.811	to ecosystem	0.1553	related	biodiversity
0.001	0.9055	lap	0.1553	can	river
1.0	0.7169	workplace	0.1553	observe dignity in	business
1.0	1.0	quillota	0.1553	has_property	hod
1.0	0.7827	on sims	0.1553	feed	vampire
0.0283	0.9206	evolution	0.1553	be important to	meiosis
1.0	0.6427	below threshold stimulus	0.1553	occur	muscle contraction
0.0002	0.8979	use	0.1553	can	aluminium
0.0009	0.9415	us	0.1553	has_property	cream
1.0	0.9183	russian	0.1553	be said in	text
0.113	0.8503	cats	0.1553	do with	lab
0.0	0.8642	work	0.1553	can	neem
0.6271	0.8022	concerned about animal extinction	0.1553	has_property	biologist
0.0	0.8642	work	0.1553	can	tcl
0.0216	0.8973	dogs	0.1553	attack	kangaroo
1.0	0.7619	right card	0.1553	guess	magician
1.0	0.7484	heaven	0.1553	obsess about	everyone
1.0	0.8004	company email addresses	0.1553	gather	spammer
1.0	0.704	wildlife sanctuary	0.1553	visit	tourist
0.0	0.8642	work	0.1553	can	yap
1.0	0.9065	in a herd	0.1553	live	cattle
0.0028	0.9004	diarrhea	0.1553	give	creamer
0.0222	0.8737	mass	0.1553	depend on	momentum
0.5973	0.8267	international airport called	0.1553	has_property	san francisco
0.0697	0.7708	sight	0.1553	can	price
0.0	0.8642	work	0.1553	can	slicer
0.0161	0.984	bible	0.1553	be important in	foot
0.0	0.8642	work	0.1553	can	muton
0.0002	0.9376	white	0.1553	has_color	drumstick
0.0016	0.8469	uses	0.1553	can	rotation
0.0002	0.9078	healthy	0.1553	has_trait	pet
0.0	0.8642	work	0.1553	can	heartbreak
1.0	0.6795	unwanted gas	0.1553	look at	college
0.0025	0.858	ftp	0.1553	can	ranger
0.0156	0.882	drama	0.1553	be important in	accent
1.0	0.8309	different sized genitalia	0.1553	have	human
0.0147	0.8672	muslim	0.1553	has_property	azerbaijan
0.7609	0.8435	better	0.1553	age	guy
0.3242	0.6938	heave	0.1553	dry	puppy
1.0	0.7131	monte vecchio	0.1553	put locks on	lover
0.3462	0.8588	flatworms	0.1553	be called	platyhelminthes
0.1087	0.9302	5e	0.1553	work	skill
0.1772	0.7535	lips	0.1553	chapped	get
0.324	0.8039	marijuana	0.1553	smoke	teenager
0.0001	0.9561	spanish	0.1553	be in	tour guide
0.0004	0.918	useful	0.1553	has_property	choropleth map
0.0012	0.9052	born	0.1553	has_property	louis
0.2374	0.9616	a problem in society today	0.1553	has_property	drug abuse
0.0004	0.9115	go	0.1553	can	taste
0.595	0.8895	in counseling important	0.1553	has_property	ethic
0.0073	0.8216	essay	0.1553	can	knee
1.0	0.8518	chargers	0.1553	be instead of	bill
1.0	0.6759	gross domestic product	0.1553	measure	economist
0.1386	0.8638	tongue	0.1553	keep out	cat
0.0029	0.876	aid	0.1553	can	keloid
0.0056	0.9001	jewelry	0.1553	has_property	fibula
0.0013	0.9812	us	0.1553	be important to	light bulb
1.0	0.7154	razor burn	0.1553	avoid	model
0.0139	0.9224	trees	0.1553	climb	crocodile
0.0012	0.8522	taste	0.1553	can	otter
0.0055	0.9479	glass	0.1553	has_property	slag
0.0	0.8642	work	0.1553	can	kanon
0.5724	0.7429	cat	0.1553	prepare for	professional
1.0	0.7806	the oral tissues	0.1553	affect	hepatitis
0.0009	0.9435	car	0.1553	has_property	magnet
0.0	0.8642	work	0.1553	can	georgette
0.8686	0.8698	close important	0.1553	has_property	chuck
1.0	0.7529	vulnerable to quality problems	0.1553	has_property	information system
1.0	0.7841	one of the biggest franchises	0.1553	has_property	mcdonalds
0.0121	0.9059	popular	0.1553	become	video game
1.0	0.8219	weapons	0.1553	acquire	terrorist
0.9219	0.7797	objects	0.1553	cause	wave
0.0704	0.8651	soluble in organic solvents	0.1553	has_property	covalent bond
1.0	0.8721	in the pc version	0.1553	be	traffic
0.0	0.8642	work	0.1553	can	waratah
1.0	0.78	1912	0.1553	began in	north
0.0012	0.9199	one	0.1553	has_property	catalyst
1.0	0.7136	uninsured patients	0.1553	handle	hospital
0.7702	0.8878	oxygen	0.1553	be rich in	layer
0.0005	0.8704	vote	0.1553	can	sundries
0.0002	0.8827	jump	0.1553	can	sundries
1.0	0.7906	poor grammar	0.1553	use	american
0.0023	0.8407	jet	0.1553	can	care
0.0087	0.8066	watery	0.1553	has_property	bowel movement
0.0495	0.9433	pink	0.1553	be in	mlb
0.9215	0.8326	worse	0.1553	seem	storm
0.224	0.8424	horses	0.1553	be caused in	gastric ulcer
0.0054	0.8859	themselves	0.1553	clean	ferret
0.0002	0.8979	use	0.1553	can	glycerol
0.4761	0.8149	call of duty	0.1553	make	company
0.0329	0.8411	free oil	0.1553	have	headphone
0.0063	0.9208	into the body	0.1553	get	smallpox
1.0	0.7839	civilized	0.1553	can be	black
0.0317	0.8674	cows	0.1553	can	seat
0.0	0.8642	work	0.1553	can	hideaway
0.0008	0.8974	zip	0.1553	can	heartbreak
0.1606	0.861	marshmallows	0.1553	be in	gelatin
1.0	0.8299	customer satisfaction	0.1552	can deliver	company
1.0	0.8398	lymphoma	0.1552	show	blood test
0.0016	0.8675	sound	0.1552	can	buffalo
0.015	0.9643	on a drug test	0.1552	show up	paxil
0.0021	0.8001	bus	0.1552	can	cracker
0.008	0.8738	plant	0.1552	can	cracker
1.0	0.7656	from the presence of herbivores	0.1552	benefit	grassland
0.0014	0.8617	develop	0.1552	can	bias
0.8411	0.8551	baseball	0.1552	be harder than	softball
0.0006	0.8932	zero	0.1552	can	morale
0.0032	0.9092	kiss	0.1552	can	aquarius
0.0435	0.7217	sources	0.1552	cite	book
0.0249	0.8254	up	0.1552	stand	camel
0.1966	0.9045	period 4	0.1552	be in	calcium
1.0	0.7372	early	0.1552	engage	baby
0.335	0.8704	chlamydia	0.1552	pass	guy
0.0418	0.8565	in america	0.1552	be celebrated	st patrick's day
0.0004	0.9066	sleep	0.1552	can	wedding
0.0013	0.8562	fda	0.1552	has_property	park
0.2925	1.0	ffsa	0.1552	has_property	park
0.0019	1.0	dmz	0.1552	has_property	park
0.0033	1.0	nra	0.1552	has_property	park
0.0004	1.0	iud	0.1552	has_property	park
0.4966	0.9313	females	0.1552	be larger than	primate
1.0	0.8435	aptitude tests	0.1552	do poorly on	christian
1.0	0.82	better friends than women	0.1552	make	guy
1.0	0.7987	waxy layer	0.1552	be covered in	leaf
0.0004	0.905	cut	0.1552	has_property	links course
0.4028	0.7897	lace	0.1552	has_property	chiffon
0.0211	0.81	dead	0.1552	bury	jamaican
0.0007	0.8801	twitter	0.1552	has_property	park
0.7747	0.8294	parasitism	0.1552	differ from	mutualism
0.4473	0.7559	globally	0.1552	operate	company
0.052	0.9058	legal	0.1552	can be	cannabis
0.0674	0.9149	nuisance	0.1552	has_property	fox
0.0055	0.9094	us	0.1552	can help	meditation
0.0048	0.9411	long hair	0.1552	have	native american
1.0	0.8338	children	0.1552	be positive to	divorce
0.8172	0.8963	43	0.1552	wear	hughes
0.4321	0.789	bible	0.1552	take literally	christian
1.0	0.7441	one substrate	0.1552	work on	enzyme
0.0609	0.8865	hotter than others	0.1552	has_property	blonde
0.0013	0.8904	mate	0.1552	can	silkworm
0.0007	0.8186	snap	0.1552	can	juror
0.6059	0.8788	bad home	0.1552	has_property	thermostat
1.0	0.8828	cold weather	0.1552	bounce in	power line
0.0004	0.9146	not	0.1552	has_property	nsaid
1.0	0.8863	important in the project management process	0.1552	has_property	report
0.0	0.8642	work	0.1552	can	outcropping
0.0024	0.8307	vomit	0.1552	can	schnauzer
1.0	0.7927	likely to prefer ink jet / laser printers	0.1552	has_property	worker
0.0	0.8642	work	0.1552	can	viroid
1.0	0.7829	death valley	0.1552	visit	tourist
0.0001	0.9335	yellow	0.1552	has_color	goblet
0.0012	0.8346	themselves	0.1552	defend	aphid
0.0157	0.853	lag	0.1552	can	mixer
0.0002	0.8827	jump	0.1552	can	baleen whale
1.0	0.7411	spoke	0.1552	kill	man
0.0035	0.8206	mix	0.1552	can	coin
1.0	0.8941	stressful	0.1552	have	life
0.5808	0.8434	seizures	0.1552	work for	anticonvulsant
0.6197	0.7673	out of propel	0.1552	has_property	store
1.0	0.6942	earth's contains iron	0.1552	think	scientist
1.0	0.7807	rocky mountains	0.1552	differ from	appalachian mountains
1.0	0.7495	shellfish	0.1552	attack	sea star
0.0002	0.8827	jump	0.1552	can	cheekbone
0.0087	0.8823	on	0.1552	stay	lamp shade
0.0006	0.8077	ghost	0.1552	can	family
1.0	0.7859	the resting state of the cell	0.1552	be called	interphase
0.0037	0.9509	ss	0.1552	have	ebola
0.0019	0.8443	bite	0.1552	can	wolf
0.0	0.8642	work	0.1552	can	ado
0.015	0.9219	in toothpaste	0.1552	has_property	titanium
0.009	0.8231	tip	0.1552	can	cather
1.0	0.8052	smoke	0.1552	remove	hotel
0.0543	0.8439	comeback	0.1552	make	board game
0.0078	0.9573	russian	0.1552	be in	dance
1.0	0.7865	change answer key	0.1552	show	fossil
0.545	0.7153	midway	0.1552	be called	carnival
0.0002	0.8569	quit	0.1552	can	lamborghini
0.001	0.9308	look	0.1552	can	citation
0.8041	0.8364	life of hindu	0.1552	affect	worship
0.0008	0.9429	had	0.1552	has_property	carrot
1.0	0.7423	ears pop	0.1552	make	yawning
0.0009	0.9415	us	0.1552	has_property	leading indicator
0.1573	0.9297	cell membrane	0.1552	help	cholesterol
1.0	0.7489	risk	0.1552	diversify	bank
1.0	0.7839	wrestling	0.1552	care about	guy
1.0	0.8782	black summer	0.1552	turn in	zombie
0.1473	0.7737	bananas	0.1552	keep	store
0.0001	0.9335	yellow	0.1552	has_color	wash cloth
1.0	0.7488	sprint	0.1552	work at	upgrade
0.1331	0.9234	stroke	0.1552	cause	migraine
1.0	0.8261	ready	0.1552	need	coach
0.073	0.8435	work	0.1552	brake	jacob
0.5242	0.8394	mistaken for dementia	0.1552	has_property	delirium
0.0434	0.9198	monarchy	0.1552	have	spain
0.0004	0.8248	end	0.1552	can	fuchsia
0.0061	0.8501	noted	0.1552	can	mineral
0.6696	0.8644	the son of the morning	0.1552	has_property	lucifer
0.5394	0.8036	swamp	0.1552	spawn in	slime
1.0	0.8425	being mean to one another	0.1552	can stop	human
0.0002	0.9384	be	0.1552	can	vonce
0.0021	0.8508	interesting	0.1552	has_property	bone
0.0279	0.83	skin	0.1552	lighten	jamaican
1.0	0.9027	columbus ohio	0.1552	be high in	property tax
0.016	0.9835	microwave	0.1552	explode in	hot chocolate
0.7904	0.839	autobiography	0.1552	be different from	memoir
1.0	0.8049	uni	0.1552	be called	sea urchin
0.5047	0.879	reduce stress	0.1552	can help	pet
0.0035	0.8732	yoga	0.1552	has_property	ayurveda
1.0	0.8702	expensive to live	0.1552	has_property	toronto
0.2776	0.9019	high in females	0.1552	has_property	testosterone
0.0014	0.8904	max	0.1552	be to	ferret
0.1434	0.8113	steaks	0.1552	prepare	restaurant
0.0	0.8642	work	0.1552	can	petrol
1.0	0.8969	to measure respiration	0.1552	be used	methylene blue
1.0	0.8514	current	0.1552	be 4 again of	episode
0.0002	0.9384	be	0.1552	can	amino acid
1.0	0.8201	change worksheet answers	0.1552	show	fossil
0.1374	0.8745	virginia	0.1552	be legal in	slavery
1.0	0.7468	delicate touch	0.1552	have	big hand
0.0023	0.8407	jet	0.1552	can	headset
0.0065	0.8623	emit	0.1552	can	headset
0.0037	0.8742	gross	0.1552	has_property	farting
0.9198	0.8911	by the public	0.1552	be viewed	desalination
0.0002	0.9383	money	0.1552	make	us government
0.0098	0.8889	olympic sport	0.1552	has_property	gymnastics
1.0	0.8149	proteins	0.1552	respond to	base
1.0	0.7725	blow	0.1552	be called	cocaine
0.3696	0.8328	when growing	0.1552	look	pumpkin
0.0004	0.8248	end	0.1552	can	recce
0.0069	0.9251	body temperature	0.1552	regulate	polar bear
0.0047	0.9184	dangerous	0.1552	can be	asteroid
0.0004	0.9114	reproduce	0.1552	can	chigger
0.0026	0.8869	dress	0.1552	can	bedouin
0.2062	0.8525	volcanoes	0.1552	relate to	plate tectonics
0.0123	0.8697	business	0.1552	stay in	up
0.5009	0.8531	no	0.1552	be ab	blood type
0.0003	0.9045	effective	0.1552	has_property	accounting
0.0024	0.8307	vomit	0.1552	can	cats and dogs
1.0	0.6651	litmus paper	0.1552	react to	acid
0.0226	0.8096	u feel	0.1552	make	anxiety
0.055	0.7638	rocks	0.1552	stick to	barnacle
0.0009	0.8396	spread	0.1552	can	aspergillosis
0.0002	0.9192	do	0.1552	can	diet
0.0792	0.8857	green fur	0.1552	have	sloth
0.0104	0.8412	joy	0.1552	has_property	almond
0.506	0.6645	mistresses	0.1552	have	guy
0.5586	0.7849	acting governor	0.1552	have	new jersey
0.0049	0.8753	ever	0.1552	be made	quilt
