subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
greed	has_property	interest difference	0.0372	0.8565	1.0
eye	everywhere work	mtg	0.0372	0.8506	1.0
nanotechnology	has_property	useful	0.0372	0.9452	0.0001
huckleberry finn	has_property	snow	0.0372	0.959	0.0006
huckleberry finn	has_property	småjobber	0.0372	1.0	1.0
huckleberry finn	has_property	significant	0.0372	0.8992	0.0006
huckleberry finn	has_property	briefly	0.0372	0.8871	0.0036
huckleberry finn	has_property	belle	0.0372	0.8364	0.0167
huckleberry finn	has_property	awarded	0.0372	0.9449	0.0003
huckleberry finn	has_property	aqua	0.0372	0.9388	0.0005
reliability	be achieved in	top	0.0372	0.8499	1.0
many people	persist	in believing the paranormal	0.0372	0.7139	1.0
diary	appear in	modern-day form	0.0372	0.8581	1.0
packet	get across	internet	0.0372	0.8838	1.0
hospice	be	made	0.0372	0.9403	0.0
microwave	act in	electromagnetic field	0.0372	0.7797	1.0
pct	has_property	zoning	0.0372	0.8564	0.0039
hospitality	has_property	small	0.0372	0.8728	0.0001
blood	be usually drawn from	vein of left hand	0.0372	0.7335	1.0
respect	has_property	ignoring	0.0372	0.8575	0.0004
natural	has_property	dot	0.0372	0.9433	0.0002
watermelon	has_property	shipped	0.0372	0.8891	0.0054
removing	has_place	nearing	0.0372	0.7566	0.3223
room temperature	has_temperature	cold	0.0372	0.948	0.0002
pill	has_property	colored	0.0372	0.9234	0.0018
halo	have difference of	3 dst	0.0372	0.8115	1.0
low water	cut off	work	0.0372	0.901	0.1651
physic	have	many subdivisions	0.0372	0.7326	1.0
blood	come out from	ear	0.0372	0.9515	1.0
resin	can	sizzle	0.0372	0.6813	0.0187
needle	has_property	are found in strawberries	0.0372	0.8625	1.0
subtraction	has_movement	ahead	0.0372	0.9362	0.0001
huddle	can	house	0.0372	0.8496	0.0023
house	has_property	hotter than outside	0.0372	0.9286	0.6879
bleeding	has_movement	ahead	0.0372	0.9362	0.0001
triad	be formed from	scales	0.0372	0.7959	0.767
procrastinator	has_diet	vegan	0.0372	0.9111	0.0
kind	has_property	resp	0.0372	0.6888	0.0057
panda	be sew	lazy	0.0372	0.8783	1.0
lent	be celebrated	by each individual christian	0.0372	0.7523	1.0
standing wave	has_property	khan	0.0372	0.8955	0.0008
pocket	can	mean	0.0372	0.8744	0.0001
natural	has_property	essence	0.0372	0.8149	0.0464
motorcycle	has_property	idle	0.0372	0.8291	0.0001
drag	has_property	harrow	0.0372	0.7633	0.2868
man	has_property	resource	0.0372	0.9089	0.0011
chronic wasting disease	has_property	slide share	0.0372	0.9136	0.0013
dead hand of the past	has_time	now	0.0372	0.9371	0.0001
clack	has_place	away	0.0372	0.938	0.0001
money	be wasted	to build an underground tunnel to the stadium at strawberry crest high	0.0372	0.7603	1.0
rosacea	has_property	veto	0.0372	0.9493	0.0002
coupe	has_property	more expensive than sedan	0.0372	0.8967	0.1442
icing	can	separate	0.0372	0.8516	0.0031
zebra	have	stripes christine dell	0.0372	0.6802	1.0
human right	be incorporated in	australian domestic law	0.0372	0.7457	1.0
james	has_property	cracknell rowing in the boat race	0.0372	0.8184	1.0
diversification	be measured	what is diversification discount	0.0372	0.7551	1.0
piolet	has_property	assist	0.0372	0.8127	0.0068
piolet	has_property	admit	0.0372	0.825	0.0219
small intestine	has_property	cm	0.0372	0.954	0.0003
scaling	has_property	am	0.0372	0.9445	0.0003
raj	has_property	wiki	0.0372	0.9344	0.0006
raj	has_movement	jog	0.0372	0.8372	0.5523
kleptomaniac	has_property	pronounce	0.0372	0.8872	0.0002
fishing hooks	has_property	made	0.0372	0.9403	0.0
helm	can	seat	0.0372	0.8369	0.0473
ammonia	be used in	oklahoma agriculture	0.0372	0.8668	1.0
infantry	can	mean	0.0372	0.8744	0.0001
scientist	named	comets	0.0372	0.8579	1.0
gas station	be at	corners	0.0372	0.9251	0.3791
eighteen	be age of	dullness	0.0372	0.7752	1.0
ohio state university	has_property	top	0.0372	0.961	0.0003
volt	has_property	free	0.0372	0.9514	0.0001
tung	has_property	sing	0.0372	0.9041	0.0126
management	differ from	administration	0.0372	0.9044	1.0
chocolate cake	has_property	zero rated	0.0372	0.8533	0.0006
aral sea	has_property	non-existent	0.0372	1.0	0.1478
kudzu vine	affect	other living organisms	0.0372	0.9696	1.0
nepal	has_property	lid	0.0372	0.8955	0.0323
pawer	has_property	two	0.0372	0.9539	0.0003
word	has_movement	slow	0.0372	0.919	0.0001
onion	has_property	made	0.0372	0.9403	0.0
detail	gave	little davy	0.0372	0.7592	1.0
power	has_place	up	0.0372	0.9414	0.0001
avail	can	mean	0.0372	0.8744	0.0001
sea lion	talk	to each other	0.0372	0.8553	0.0021
diabetes	be considered	metabolic disorder	0.0372	0.8518	0.52
communication	be needed in	workplace	0.0372	0.8983	0.2636
heat	make	paper snake rise	0.0372	0.6852	1.0
refugee camp	has_property	zambia	0.0372	0.9174	0.0035
exhaust	has_property	date	0.0372	0.9301	0.0015
hair	has_trait	best	0.0372	0.9611	0.0005
constipation	impact	digestive system	0.0372	0.9098	1.0
fluorine	has_property	most electronegative atom	0.0372	0.9172	1.0
cotton	make	more static electricity	0.0372	0.8578	1.0
acetaminophen	has_property	better than ibuprofen	0.0372	0.8861	0.0786
cellphone	has_property	watch	0.0372	0.9442	0.0001
pollution	be bad for	humans	0.0372	0.9394	0.0068
loyalty	affect	the outcome of juliet	0.0372	0.8192	1.0
isaac newton	has_property	influential	0.0372	0.887	0.004
meat	has_property	sol	0.0372	0.9631	0.0002
uranium	give out	alpha particles	0.0372	0.8338	1.0
qibla	has_property	in north america	0.0372	0.957	0.0164
astrology	has_property	either	0.0372	0.8985	0.0009
airbrush	can	sputter	0.0372	0.6673	0.0292
clam chowder	has_property	made	0.0372	0.9403	0.0
neutering	has_property	available	0.0372	0.9299	0.0001
blood glucose	has_place	out	0.0372	0.9423	0.0001
prowess	can	mean	0.0372	0.8744	0.0001
game theory	has_property	relevant to oligopoly	0.0372	0.8722	0.6141
brass	be used for	bullets	0.0372	0.9163	1.0
computer	hang	up	0.0372	0.8543	0.0285
crocodile	be called	mirror	0.0372	0.8859	0.2597
crus	has_property	expensive	0.0372	0.9457	0.0
watering	has_property	icon	0.0372	0.9414	0.0003
hotspot	use	more data	0.0372	0.9105	0.1667
giggle	can	quit	0.0372	0.8937	0.0001
random number generator	has_property	ads	0.0372	0.957	0.0001
atticus	prove	tom 's innocence	0.0372	0.6786	1.0
titan	have	very few craters	0.0372	0.8995	0.3196
skyscraper	has_place	away	0.0372	0.938	0.0001
better conductor	be than	copper	0.0372	0.9245	0.1128
sun	has_property	country cancellation flights	0.0372	0.8137	1.0
gemstone	has_property	mined	0.0372	0.8816	0.0018
homelessness	has_property	da	0.0372	0.8822	0.0002
team	has_place	away	0.0372	0.938	0.0001
nucleotide	be joined together	form	0.0372	0.9219	0.3539
ping	has_property	too high	0.0372	0.921	0.024
connecticut	have	high taxes	0.0372	0.8988	0.0167
knowledge	has_property	important in life	0.0372	0.9652	0.0005
savanna	have	dry climate	0.0372	0.8999	0.2653
coal	be important for	south africa	0.0372	0.9751	0.0925
airman	have	attic work	0.0372	0.8391	1.0
malachite	has_property	found together	0.0372	0.907	0.1134
race	be asked on	census	0.0372	0.9019	1.0
phil	be related to	tommy	0.0372	0.8585	0.2783
plastic wrap	has_property	bbc good food	0.0372	0.9559	0.0047
tessella	can	die	0.0372	0.9049	0.0001
english	be widely spoken in	india	0.0372	0.9034	1.0
transportation	be in	lost angels	0.0372	0.9286	0.0092
human	be like	flowers	0.0372	0.926	0.2132
experience	be calculated in	fortunate	0.0372	0.8356	0.3648
church	has_property	other	0.0372	0.9113	0.0002
barrow	has_place	away	0.0372	0.938	0.0001
mint candy	has_property	bad	0.0372	0.9451	0.0
sacred text	be used in	ethiopian christian culture	0.0372	0.8302	1.0
accent	has_property	less noticeable in singing	0.0372	0.7757	0.6391
graphite	be solid at	room temperature	0.0372	0.9249	0.0033
articles of incorporation	has_property	quebec	0.0372	0.919	0.0018
articles of incorporation	has_property	japan	0.0372	0.9616	0.0008
opec	be in	business	0.0372	0.9285	0.0005
yellowstone	have	hot spots	0.0372	0.9127	0.0822
ibuprofen	be cleared	from the body	0.0372	0.8777	0.0378
undershirt	has_property	made	0.0372	0.9403	0.0
globe	has_property	az	0.0372	0.9509	0.0006
murmur	has_property	approaching	0.0372	0.7659	0.0084
murmur	has_movement	ahead	0.0372	0.9362	0.0001
beneficence	has_trait	good	0.0372	0.9469	0.0
desert plant	need	store	0.0372	0.8712	0.0267
sydney	go with	jams	0.0372	0.8029	1.0
john maynard keynes	make	money	0.0372	0.945	0.0001
norway	be more expensive than	sweden	0.0372	0.9017	0.3764
swede	has_property	lyrics	0.0372	0.8856	0.0001
hot water	be good	making	0.0372	0.8706	0.0372
exhaust	has_property	fwd	0.0372	0.8629	0.0002
exhaust	has_property	online	0.0372	0.8734	0.0003
skimmer	be installed on	gas pumps	0.0372	0.8089	1.0
dysphagia	has_property	genetic	0.0372	0.9257	0.0006
dysphagia	has_property	reversible	0.0372	0.7945	0.0033
dysphagia	has_property	hereditary	0.0372	0.9191	0.0008
dysphagia	has_diet	vegan	0.0372	0.9111	0.0
circumcision	kill	babies	0.0372	0.9365	0.0034
spread	has_property	ira	0.0372	0.9214	0.0007
restitution	be	different	0.0372	0.9485	0.0
newspaper	be made	today	0.0372	0.9102	0.0126
nerve cell	be	specialized	0.0372	0.9349	0.0025
exclusion	be cause of	endangered species	0.0372	0.9339	1.0
penguin	go	to england	0.0372	0.9298	0.0386
illness	be	transmitted	0.0372	0.9376	0.0009
sweet clover	has_property	made	0.0372	0.9403	0.0
microsoft	use	automatic updates	0.0372	0.7328	1.0
monarch butterfly	go	mexico	0.0372	0.9024	0.0913
krill numbers	go down because of	humans	0.0372	0.8181	1.0
california sea lion	has_movement	jumped	0.0372	0.8251	0.0016
victor	about creating	human being	0.0372	0.7802	1.0
roast	can	mean	0.0372	0.8744	0.0001
elevation	affect	boiling point of water	0.0372	0.9318	0.0133
red cabbage	has_property	best natural indicator	0.0372	0.9327	0.4514
some gay guys	have	an accent	0.0372	0.8919	1.0
zoning	can	matter	0.0372	0.8597	0.0005
protein	has_movement	measured	0.0372	0.9498	0.0001
skateboarder	be thought of	of bad	0.0372	0.9032	0.3207
earwax	has_place	down	0.0372	0.9397	0.0001
intervention	be important for	and	0.0372	0.9459	1.0
toucan	can	fly	0.0372	0.925	0.0001
reit	has_property	externally managed	0.0372	0.807	1.0
religion	has_property	closed belief system	0.0372	0.8745	1.0
cell	be grouped	to form tissues	0.0372	0.7827	1.0
swim	has_property	week	0.0372	0.9372	0.0014
dionysus	has_property	similar to demeter	0.0372	0.9394	0.3465
nausea	has_property	diagnosis	0.0372	0.8902	0.0021
sunburn	has_movement	ahead	0.0372	0.9362	0.0001
sunburn	has_temperature	boiling	0.0372	0.8756	0.0195
sunburn	has_property	shading	0.0372	0.7874	0.013
plasmid dna	get into	nucleus	0.0372	0.9272	0.1843
messaging	has_place	up	0.0372	0.9414	0.0001
corporation	refuse	to invest	0.0372	0.7883	1.0
ccd	has_property	bad	0.0372	0.9451	0.0
wiggle	has_property	am	0.0372	0.9445	0.0003
codicil	has_property	made of	0.0372	0.9403	0.0002
everyone	hat	show atomic betty	0.0372	0.6344	1.0
rye	has_property	flour	0.0372	0.9573	0.006
forearm	has_movement	moving	0.0372	0.816	0.0007
mine	has_property	average	0.0372	0.8827	0.0003
most people	has_property	pleased	0.0372	0.8514	0.2744
ronald reagan	have	hollywood star	0.0372	0.7853	0.2907
airmail	has_property	yogurt	0.0372	0.9559	0.0027
fodder	be soaked in	water	0.0372	0.9275	0.0149
circulation	improve	quitting	0.0372	0.8235	0.1836
wolverine	can	heal	0.0372	0.9072	0.0005
qi	has_property	macros	0.0372	0.9246	0.0569
eastern lowland gorilla	has_property	ill	0.0372	0.9514	0.0002
stamina	be in	dance	0.0372	0.9476	0.0106
jesus	be born in	stable	0.0372	0.8703	1.0
jesus	be born in	winter	0.0372	0.9242	0.0667
hard water	has_property	utility	0.0372	0.8817	0.0007
hard water	has_property	gun	0.0372	0.9554	0.0009
depot	has_movement	ahead	0.0372	0.9362	0.0001
calgary	has_property	nyc	0.0372	0.9525	0.0002
psoriasis	has_property	difference	0.0372	0.8734	0.0011
financial backing	has_place	up	0.0372	0.9414	0.0001
persian walnut	has_property	made	0.0372	0.9403	0.0
dramatic irony	be used in	oedipus king	0.0372	0.9037	0.6993
sapphirine	has_property	killed	0.0372	0.9533	0.0002
exhaust	has_property	tax	0.0372	0.9172	0.0004
exhaust	has_property	dwarf	0.0372	0.9475	0.0001
australia	have	advertisements during the race	0.0372	0.7724	1.0
biodiversity	has_property	rules	0.0372	0.8737	0.0018
universal donor	be for	plasma	0.0372	0.9545	1.0
ton	has_property	100	0.0372	1.0	0.0084
ea	determine	player ratings	0.0372	0.8682	1.0
peanut butter	has_property	dec	0.0372	0.9758	0.0002
siddhartha	feel	icy chill	0.0372	0.7945	1.0
fireplace	has_property	ironing	0.0372	0.8222	0.0025
sapsucker	has_property	formed	0.0372	0.9373	0.0001
greater swiss mountain dog	has_property	code	0.0372	0.9486	0.0007
jupiter	give out	noises	0.0372	0.7851	1.0
motorcycle	has_property	ukraine	0.0372	0.9416	0.0006
glucose	be reduced in	bacterial meningitis	0.0372	0.9301	1.0
dallas	get into	playoffs	0.0372	0.9513	0.013
mould	break down organisms	gain	0.0372	0.789	1.0
skateboarder	can	shoes	0.0372	0.8921	0.0028
confidentiality	be protected	in health	0.0372	0.8735	1.0
food	be measured in	kilo joules	0.0372	0.9028	1.0
china	be considered	isolated	0.0372	0.8874	1.0
tuesday	has_property	the cheapest day to book flights	0.0372	0.8051	1.0
pap	has_property	angry with huck	0.0372	0.8333	0.5171
reovirus	has_property	enveloped	0.0372	0.6825	0.0676
phagocytosis	differ from	pinocytosis	0.0372	0.9555	1.0
fjord	be	created	0.0372	0.9362	0.0001
accuracy	be	alike	0.0372	0.893	0.0001
split	has_movement	ahead	0.0372	0.9362	0.0001
paul	feel about	brunette	0.0372	0.7985	1.0
alexa	has_color	purple	0.0372	0.9402	0.0003
laughing	has_property	free download	0.0372	0.9362	0.0088
failure	has_movement	ahead	0.0372	0.9362	0.0001
veg	has_property	avail	0.0372	0.8322	0.0331
guilt	can	exist	0.0372	0.9302	0.0001
staphylococcus	grow well on	mannitol salt agar	0.0372	0.8199	1.0
bread	has_property	ewing	0.0372	1.0	0.0076
west africa	be colonized	initially	0.0372	0.903	1.0
titanium dioxide	be in	medication	0.0372	0.9524	0.1132
foundation	get	patchy	0.0372	0.8794	0.1399
eggshell	has_property	zombies	0.0372	0.9088	0.0015
29	has_property	even number	0.0372	0.9376	0.0104
game	has_property	downgraded	0.0372	0.8716	0.3047
godel	has_property	made	0.0372	0.9403	0.0
dwight david eisenhower	has_property	web	0.0372	0.8669	0.0004
x ray	has_property	vac	0.0372	0.8961	0.0002
pocahontas	be watching	the english settlers	0.0372	0.7984	1.0
physic	has_property	taught	0.0372	0.9131	0.0063
brain coral	has_property	bad	0.0372	0.9451	0.0
paneling	can	bow	0.0372	0.8187	0.0038
pepsin	be secreted	as an inactive precursor	0.0372	0.8447	1.0
property	has_property	binding	0.0372	0.8071	0.009
liechtenstein	have	king	0.0372	0.8752	0.0045
hamilton	has_property	wwi	0.0372	1.0	0.0002
cud	can	mean	0.0372	0.8744	0.0001
pedal	has_property	aha us	0.0372	0.8959	0.0366
o'brien	make	winston strip	0.0372	0.7604	1.0
sl	has_diet	vegan	0.0372	0.9111	0.0
allopurinol	has_property	tingling	0.0372	0.8658	0.0084
everything	be in	lord of rings	0.0372	0.9236	0.0223
website	create	web pages on fly	0.0372	0.803	1.0
garnet	have	three eyes	0.0372	0.9863	0.0393
water	run into	toilet bowl	0.0372	0.8806	1.0
volleyball	has_property	good aerobic exercise	0.0372	0.8765	1.0
mimosa	has_property	ready made	0.0372	0.8666	0.0547
walter de la mare	has_property	cb01	0.0372	1.0	0.004
walter de la mare	has_property	pic	0.0372	0.8147	0.0103
walter de la mare	has_property	clothing	0.0372	0.9227	0.0074
walter de la mare	has_property	wuppertal	0.0372	1.0	0.0032
walter de la mare	has_property	small	0.0372	0.8728	0.0001
walter de la mare	has_property	pig	0.0372	0.916	0.0001
hypocrisy	be shown in	hyde	0.0372	0.9337	0.1222
hypocrisy	be shown in	jekyll	0.0372	0.9458	0.1222
lift	be bad on	dots	0.0372	0.8854	1.0
mucus	defend against	pathogens	0.0372	0.9125	0.0382
wifi	has_property	utility	0.0372	0.8817	0.0007
personal	has_property	agency	0.0372	0.892	0.0016
producer	use	the waste products of respiration	0.0372	0.7869	1.0
fore	has_place	up	0.0372	0.9414	0.0001
wind cave national park	has_property	pay ltd	0.0372	0.9125	0.001
drake	has_property	concerts	0.0372	0.8788	0.042
john hancock	be	famous	0.0372	0.9392	0.0001
atmosphere	has_property	ignite	0.0372	0.8278	0.0005
sash	has_property	real	0.0372	0.8973	0.0002
exhaust	has_property	fps	0.0372	0.968	0.0001
exhaust	has_property	fk8	0.0372	1.0	0.3589
exhaust	has_property	fjr1300	0.0372	1.0	0.0233
exhaust	has_property	fyshwick	0.0372	1.0	0.0016
exhaust	has_property	ipswich	0.0372	0.8994	0.0009
exhaust	has_property	ireland	0.0372	0.9613	0.0002
exhaust	has_property	ixil	0.0372	1.0	0.2159
exhaust	has_property	icon	0.0372	0.9414	0.0003
exhaust	has_property	pub	0.0372	0.9517	0.0006
exhaust	has_property	px125	0.0372	1.0	1.0
exhaust	has_property	pyramid	0.0372	0.9008	0.0003
exhaust	has_property	scavenging	0.0372	0.7158	1.0
exhaust	has_property	skid	0.0372	0.8757	0.0831
exhaust	has_property	fps	0.0372	0.968	0.0001
exhaust	has_property	fk8	0.0372	1.0	0.3589
exhaust	has_property	fjr1300	0.0372	1.0	0.0233
exhaust	has_property	ds450	0.0372	1.0	1.0
exhaust	has_property	spf	0.0372	0.8141	0.0007
exhaust	has_property	dc5	0.0372	1.0	1.0
exhaust	has_property	bt50	0.0372	1.0	0.2727
exhaust	has_property	azcapotzalco	0.0372	1.0	0.0269
exhaust	has_property	australia	0.0372	0.9638	0.0002
exhaust	has_property	ae86	0.0372	1.0	0.2342
luca	call	amy lady macbeth	0.0372	0.7339	1.0
rosemary	be	brown brave	0.0372	0.8136	1.0
brinjal	has_trait	popular	0.0372	0.9342	0.0001
atom	be held together in	in solid potassium metal	0.0372	0.8368	1.0
nature	has_property	bbc	0.0372	0.9544	0.0001
serpent	distort	truth	0.0372	0.8298	1.0
rail	has_property	seating	0.0372	0.8576	0.0532
sir edmund hillary	has_property	weighted	0.0372	0.8029	0.0011
sir edmund hillary	has_property	ethnic	0.0372	0.8884	0.0066
sir edmund hillary	has_property	began	0.0372	0.9044	0.0101
sir edmund hillary	has_property	weighted	0.0372	0.8029	0.0011
sir edmund hillary	has_property	ethnic	0.0372	0.8884	0.0066
demerit	has_property	jp	0.0372	0.8855	0.0002
coo	has_place	away	0.0372	0.938	0.0001
occitan	has_property	names	0.0372	0.945	0.0009
lemonade	help	upset stomach	0.0372	0.9228	0.0092
anorexic	have	relationships with people	0.0372	0.8698	1.0
programming	has_property	plural sight	0.0372	0.8541	1.0
cotton	has_property	illegal	0.0372	0.9502	0.0
soviet	has_property	dec	0.0372	0.9758	0.0002
jimmy	has_property	camps called	0.0372	0.903	1.0
giant anteater	has_property	jaguar	0.0372	0.8933	0.0257
fifth	has_property	seven half steps	0.0372	0.7741	1.0
ruth	want	spend	0.0372	0.8932	0.1552
batter	has_movement	ahead	0.0372	0.9362	0.0001
yawn	feel	contagious	0.0372	0.8713	0.8032
forest	has_property	managed	0.0372	0.8811	0.0037
scope	be important	iud	0.0372	0.9638	0.0162
hernia	has_property	belts	0.0372	0.9536	0.0001
chris	has_property	hems worth wife	0.0372	0.6539	1.0
advance	has_property	if	0.0372	0.8882	0.0002
book	be then	better	0.0372	0.9272	0.0261
sink water	has_color	brown	0.0372	0.9258	0.0002
bulk	reduce	industry	0.0372	0.759	1.0
tee	be called	tips	0.0372	0.9094	1.0
whitetail deer	be darker than	others	0.0372	0.899	0.0069
chronic bronchitis	has_property	different from cold	0.0372	0.8607	0.0796
atmosphere	has_property	itching	0.0372	0.8165	0.0003
austrian	has_property	illustration	0.0372	0.8206	0.0017
wifi	can	mean	0.0372	0.8744	0.0001
tokio	has_property	tsunami	0.0372	0.914	0.0003
iron deficiency anemia	has_property	la	0.0372	0.9407	0.0002
acupuncture	has_property	lying	0.0372	0.8894	0.0005
chrysalis	can	form	0.0372	0.8787	0.0001
allah	cause	natural disasters	0.0372	0.8639	0.0318
